KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"72309";"Glanegg";"M31";"21003";"Glanegg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";8608747
"72310";"Glanhofen";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";3496229
"72311";"Gnesau";"M31";"21004";"Gnesau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";16132224
"72312";"Gradisch";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7068889
"72313";"Großreichenau";"M31";"21001";"Albeck";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";54572872
"72314";"Gurk";"M31";"21004";"Gnesau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";9599385
"72315";"Hafenberg";"M31";"21008";"St. Urban";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";9317466
"72316";"Himmelberg";"M31";"21005";"Himmelberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";9548566
"72317";"Hochegg";"M31";"21005";"Himmelberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";8645453
"72318";"Höfling";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7779724
"72319";"Klein St. Veit";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7850085
"72320";"Maria Feicht";"M31";"21003";"Glanegg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";10164273
"72321";"Mitteregg";"M31";"21004";"Gnesau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";19295179
"72322";"Neusteuerberg";"M31";"21010";"Steuerberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7200126
"72323";"Ossiach";"M31";"21006";"Ossiach";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";17406598
"72324";"Ossiachberg";"M31";"21009";"Steindorf am Ossiacher See";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";13085876
"72325";"Pernegg";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";8358621
"72326";"Pichlern";"M31";"21005";"Himmelberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7164724
"72327";"Rabensdorf";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";4027907
"72328";"Rasting";"M31";"21008";"St. Urban";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";3140814
"72329";"St. Leonhard";"M31";"21001";"Albeck";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";21858168
"72330";"St. Lorenzen";"M31";"21007";"Reichenau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";15464072
"72331";"St. Margarethen";"M31";"21007";"Reichenau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";10132677
"72332";"St. Ulrich";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";5055058
"72333";"St. Urban";"M31";"21008";"St. Urban";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7504549
"72334";"Saurachberg";"M31";"21005";"Himmelberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";9105843
"72335";"Sirnitz";"M31";"21001";"Albeck";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";11781797
"72336";"Sittich";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";8428155
"72337";"Steindorf";"M31";"21009";"Steindorf am Ossiacher See";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7337066
"72338";"Stiegl";"M31";"21009";"Steindorf am Ossiacher See";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";4426975
"72339";"Tauchendorf";"M31";"21003";"Glanegg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";6391711
"72340";"Tiffen";"M31";"21009";"Steindorf am Ossiacher See";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";4751615
"72341";"Tschwarzen";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7573418
"72342";"Wabl";"M31";"21010";"Steuerberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";7409562
"72343";"Wachsenberg";"M31";"21010";"Steuerberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";10220984
"72344";"Waiern";"M31";"21002";"Feldkirchen in Kärnten";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";9560841
"72345";"Wiedweg";"M31";"21007";"Reichenau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";24816839
"72346";"Winkl Reichenau";"M31";"21007";"Reichenau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";46101189
"72347";"Zedlitzberg";"M31";"21005";"Himmelberg";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";4583330
"72348";"Zedlitzdorf";"M31";"21004";"Gnesau";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";33656165
"72349";"Zirkitz";"M31";"21008";"St. Urban";"210";"Feldkirchen";"059";"St. Veit Wolfsberg";"723";"Feldkirchen";"72";"Klagenfurt";"";"";"2";"Kärnten";4649845
"73001";"Altersberg";"M31";"20638";"Trebesing";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";17070862
"73002";"Dornbach";"M31";"20619";"Malta";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";86723788
"73003";"Eisentratten";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";27785805
"73004";"Gmünd";"M31";"20608";"Gmünd in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";3232975
"73005";"Kremsbrücke";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";54022167
"73006";"Kreuschlach";"M31";"20608";"Gmünd in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12175738
"73007";"Leoben";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";66482270
"73008";"Malta";"M31";"20619";"Malta";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";141074011
"73009";"Maltaberg";"M31";"20619";"Malta";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";34122136
"73010";"Nöring";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";24310230
"73011";"Oberdorf";"M31";"20632";"Rennweg am Katschberg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";55080703
"73012";"Puchreit";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";10110719
"73013";"Radl";"M31";"20638";"Trebesing";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";23641543
"73014";"Reitern";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";11458001
"73015";"Rennweg";"M31";"20632";"Rennweg am Katschberg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";41503862
"73016";"St. Nikolai";"M31";"20642";"Krems in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12973967
"73017";"St. Peter";"M31";"20632";"Rennweg am Katschberg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";24235549
"73018";"Trebesing";"M31";"20638";"Trebesing";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";33050828
"73019";"Landfraß";"M31";"20608";"Gmünd in Kärnten";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";16152305
"73101";"Berg";"M31";"20603";"Berg im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";28431977
"73102";"Bruggen";"M31";"20609";"Greifenburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";31762621
"73103";"Dellach im Drautal";"M31";"20604";"Dellach im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";2809579
"73104";"Draßnitz";"M31";"20604";"Dellach im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";32156697
"73105";"Draßnitzdorf";"M31";"20604";"Dellach im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";10612076
"73106";"Emberg";"M31";"20603";"Berg im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";15645282
"73107";"Fell";"M31";"20637";"Steinfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";30145912
"73108";"Flaschberg";"M31";"20625";"Oberdrauburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";35505626
"73109";"Gerlamoos";"M31";"20637";"Steinfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12028721
"73110";"Goppelsberg";"M31";"20603";"Berg im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";10195595
"73111";"Greifenburg";"M31";"20609";"Greifenburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";6523995
"73112";"Irschen";"M31";"20611";"Irschen";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";18669015
"73113";"Kerschbaum";"M31";"20609";"Greifenburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";37994736
"73114";"Nörenach";"M31";"20604";"Dellach im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";3960839
"73115";"Oberdrauburg";"M31";"20625";"Oberdrauburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";11770974
"73116";"Radlach";"M31";"20637";"Steinfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";3847827
"73117";"Rittersdorf";"M31";"20611";"Irschen";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";8453296
"73118";"Rottenstein";"M31";"20637";"Steinfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";27947655
"73119";"Simmerlach";"M31";"20611";"Irschen";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";6224726
"73120";"Stein";"M31";"20604";"Dellach im Drautal";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";26581833
"73121";"Steinfeld";"M31";"20637";"Steinfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";7399542
"73122";"Techendorf";"M31";"20639";"Weißensee";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";78111853
"73123";"Zwickenberg";"M31";"20625";"Oberdrauburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";22653481
"73201";"Döbriach";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";5770987
"73203";"Kaning";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";41428479
"73204";"Kleinkirchheim";"M31";"20601";"Bad Kleinkirchheim";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";16331826
"73205";"Laubendorf";"M31";"20620";"Millstatt am See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";20759337
"73206";"Laufenberg";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";16158249
"73207";"Lieseregg";"M31";"20634";"Seeboden am Millstätter See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";5414593
"73208";"Matzelsdorf";"M31";"20620";"Millstatt am See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12112943
"73209";"Millstatt";"M31";"20620";"Millstatt am See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";6748969
"73210";"Obermillstatt";"M31";"20620";"Millstatt am See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";18116479
"73211";"Radenthein";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";5859207
"73212";"Seeboden";"M31";"20634";"Seeboden am Millstätter See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";11050445
"73213";"St. Oswald";"M31";"20601";"Bad Kleinkirchheim";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";37412496
"73214";"St. Peter in Tweng";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";16285230
"73215";"Treffling";"M31";"20634";"Seeboden am Millstätter See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";19891026
"73216";"Tweng";"M31";"20630";"Radenthein";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";3852994
"73217";"Zirkitzen";"M31";"20601";"Bad Kleinkirchheim";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";20306465
"73218";"Lieserhofen";"M31";"20634";"Seeboden am Millstätter See";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";8052908
"73301";"Dössen";"M31";"20618";"Mallnitz";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";45152227
"73302";"Flattach";"M31";"20607";"Flattach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";17899750
"73303";"Fragant";"M31";"20607";"Flattach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";80798303
"73304";"Kolbnitz";"M31";"20644";"Reißeck";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12190490
"73305";"Lassach";"M31";"20627";"Obervellach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";7653138
"73306";"Mallnitz";"M31";"20618";"Mallnitz";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";66762421
"73307";"Mühldorf";"M31";"20624";"Mühldorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";24356699
"73308";"Obervellach";"M31";"20627";"Obervellach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";18016117
"73309";"Penk";"M31";"20644";"Reißeck";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";31610167
"73310";"Pfaffenberg";"M31";"20627";"Obervellach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";43788961
"73311";"Söbriach";"M31";"20627";"Obervellach";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";34963491
"73312";"Teuchl";"M31";"20644";"Reißeck";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";56856128
"73313";"Zandlach";"M31";"20644";"Reißeck";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";39197053
"73401";"Amlach";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";11048919
"73402";"Baldramsdorf";"M31";"20602";"Baldramsdorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";25812833
"73403";"Blaßnig";"M31";"20613";"Kleblach-Lind";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";26812676
"73404";"Edling";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";5049937
"73405";"Gschieß";"M31";"20602";"Baldramsdorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";12123219
"73406";"Hühnersberg";"M31";"20616";"Lendorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";22838582
"73407";"Lendorf";"M31";"20616";"Lendorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";11475101
"73409";"Lind";"M31";"20613";"Kleblach-Lind";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";36176538
"73410";"Möllbrücke I";"M31";"20643";"Lurnfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";4865090
"73411";"Möllbrücke II";"M31";"20643";"Lurnfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";16222088
"73412";"Möllbrücke III";"M31";"20643";"Lurnfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";1993013
"73413";"Molzbichl";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";6351269
"73414";"Obergottesfeld";"M31";"20633";"Sachsenburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";33323949
"73415";"Olsach";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";5328791
"73416";"Pusarnitz";"M31";"20643";"Lurnfeld";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";9939757
"73417";"Sachsenburg";"M31";"20633";"Sachsenburg";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";9290459
"73418";"St. Peter-Edling";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";3585252
"73419";"Spittal an der Drau";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";8854680
"73420";"Großegg";"M31";"20635";"Spittal an der Drau";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";8299905
"73501";"Apriach";"M31";"20610";"Heiligenblut am Großglockner";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";44934294
"73502";"Döllach";"M31";"20605";"Großkirchheim";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";1445545
"73503";"Gössnitz";"M31";"20636";"Stall";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";38998621
"73504";"Lainach";"M31";"20631";"Rangersdorf";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";36680120
"73505";"Mitten";"M31";"20605";"Großkirchheim";"206";"Spittal an der Drau";"061";"Spittal Villach";"730";"Spittal an der Drau";"73";"Spittal an der Drau";"";"";"2";"Kärnten";47279451
