KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"63028";"Stübinggraben";"M34";"60603";"Deutschfeistritz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";13536562
"63029";"Tulwitzdorf";"M34";"60649";"Tulwitz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";4707802
"63030";"Tulwitzviertel";"M34";"60649";"Tulwitz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";6851614
"63031";"Türnau";"M34";"60650";"Tyrnau";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";19972468
"63032";"Übelbach Land";"M34";"60651";"Übelbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";14047887
"63033";"Übelbach Markt";"M34";"60651";"Übelbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";4849896
"63034";"Waldstein";"M34";"60603";"Deutschfeistritz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";5008258
"63035";"Wannersdorf";"M34";"60610";"Frohnleiten";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";5389753
"63036";"Windhof";"M34";"60645";"Semriach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";24714170
"63101";"Innere Stadt";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1160427
"63102";"St. Leonhard";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1831650
"63103";"Geidorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5503468
"63104";"Lend";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";3701843
"63105";"Gries";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";5553033
"63106";"Jakomini";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4061129
"63107";"Algersdorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";4641747
"63108";"Andritz";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5396994
"63109";"Baierdorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";3146866
"63110";"Engelsdorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1493631
"63111";"Graz Stadt-Fölling";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4491313
"63112";"Gösting";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";10832678
"63113";"Liebenau";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3102199
"63114";"Graz Stadt-Messendorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3877805
"63115";"Murfeld";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";946698
"63116";"Neudorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1264862
"63117";"Ragnitz";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3299781
"63118";"Rudersdorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";3348791
"63119";"St. Peter";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4977911
"63120";"Graz Stadt-St. Veit ob Graz";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5176460
"63121";"Stifting";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6857886
"63122";"Straßgang";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";4419531
"63123";"Graz Stadt-Thondorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1185732
"63124";"Waltendorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4478518
"63125";"Webling";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";9660726
"63126";"Graz Stadt-Weinitzen";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7888055
"63127";"Wenisbuch";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";9494978
"63128";"Wetzelsdorf";"M34";"60101";"Graz";"601";"Graz(Stadt)";"068";"Graz-Stadt";"641";"Graz-West";"63";"Graz";"";"";"6";"Steiermark";5772022
"63201";"Affenberg";"M34";"60602";"Brodingberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4595527
"63203";"Attendorf";"M34";"60601";"Attendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8552383
"63204";"Brodersdorf";"M34";"60602";"Brodingberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1933110
"63205";"Berndorf";"M34";"60620";"Hitzendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4695132
"63206";"Bierbaum";"M34";"60657";"Zettling";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2424214
"63207";"Breitenhilm";"M34";"60653";"Vasoldsberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7942848
"63208";"Dietersdorf";"M34";"60658";"Zwaring-Pöls";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6954797
"63209";"Dobl";"M34";"60604";"Dobl";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5861788
"63210";"Edelsbach";"M34";"60606";"Eggersdorf bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4404091
"63211";"Edelsgrub";"M34";"60605";"Edelsgrub";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7118625
"63212";"Eisbach";"M34";"60607";"Eisbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";16132468
"63213";"Eggersdorf";"M34";"60606";"Eggersdorf bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5505580
"63214";"Fernitz";"M34";"60609";"Fernitz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7202892
"63215";"Fölling";"M34";"60654";"Weinitzen";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";1648993
"63216";"Forstviertel";"M34";"60613";"Gratkorn";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";6251503
"63217";"Freßnitz";"M34";"60613";"Gratkorn";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";9116830
"63218";"Friesach-St. Stefan";"M34";"60613";"Gratkorn";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";5365455
"63219";"Gnaning";"M34";"60609";"Fernitz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3378380
"63220";"Gössendorf";"M34";"60611";"Gössendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4823041
"63221";"Höf";"M34";"60621";"Höf-Präbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5956758
"63222";"Grambach";"M34";"60612";"Grambach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6941828
"63223";"Gratwein";"M34";"60614";"Gratwein";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";4552888
"63224";"Großsulz";"M34";"60624";"Kalsdorf bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4008661
"63225";"Gschnaidt";"M34";"60616";"Gschnaidt";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";29984972
"63226";"Gschwendt";"M34";"60626";"Kumberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7535363
"63227";"Hart bei St. Peter";"M34";"60617";"Hart bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6641355
"63228";"Hart bei Eggersdorf";"M34";"60634";"Hart-Purgstall";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8345168
"63229";"Haselbach";"M34";"60602";"Brodingberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6310114
"63230";"Haselsdorf";"M34";"60618";"Haselsdorf-Tobelbad";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6661515
"63231";"Hausmannstätten";"M34";"60619";"Hausmannstätten";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6794979
"63232";"Hautzendorf";"M34";"60652";"Unterpremstätten";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4056630
"63233";"Hitzendorf";"M34";"60620";"Hitzendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";13745371
"63234";"Hönigthal";"M34";"60623";"Kainbach bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6057986
"63235";"Hörgas";"M34";"60607";"Eisbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";12989601
"63236";"Hofstätten";"M34";"60626";"Kumberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8117954
"63237";"Jaritzberg";"M34";"60639";"Sankt Bartholomä";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";4944508
"63238";"Judendorf-Straßengel";"M34";"60622";"Judendorf-Straßengel";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";10613659
"63239";"Kainbach";"M34";"60623";"Kainbach bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6251406
"63240";"Kalsdorf";"M34";"60624";"Kalsdorf bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8210657
"63241";"Kasten";"M34";"60656";"Wundschuh";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6084613
"63242";"Kehr und Plesch";"M34";"60607";"Eisbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";12356697
"63243";"Kirchenviertel";"M34";"60613";"Gratkorn";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";6395321
"63244";"Krumegg";"M34";"60625";"Krumegg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";16198595
"63245";"Kumberg";"M34";"60626";"Kumberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6928911
"63246";"Laa";"M34";"60657";"Zettling";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3965863
"63247";"Langegg";"M34";"60627";"Langegg bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";11353734
"63248";"Lebern";"M34";"60608";"Feldkirchen bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8558091
"63249";"Lichtenegg";"M34";"60639";"Sankt Bartholomä";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";2902690
"63250";"Laßnitzhöhe";"M34";"60628";"Laßnitzhöhe";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";14826616
"63251";"Lieboch";"M34";"60629";"Lieboch";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";11757978
"63252";"Mantscha";"M34";"60601";"Attendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4662777
"63253";"Mayersdorf";"M34";"60620";"Hitzendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4977765
"63254";"Mellach";"M34";"60630";"Mellach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";9947663
"63255";"Messendorf";"M34";"60617";"Hart bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4369256
"63256";"Michlbach";"M34";"60620";"Hitzendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";582037
"63257";"Mitterlaßnitz";"M34";"60631";"Nestelbach bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3736972
"63258";"Muttendorf";"M34";"60604";"Dobl";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5112371
"63259";"Nestelbach";"M34";"60631";"Nestelbach bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4982983
"63260";"Präbach";"M34";"60621";"Höf-Präbach";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4665457
"63261";"Niederschöckl";"M34";"60654";"Weinitzen";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6314489
"63262";"Oberpremstätten";"M34";"60652";"Unterpremstätten";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4711211
"63263";"Pirka-Eggenberg";"M34";"60633";"Pirka";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";9421407
"63264";"Pirka-Söding";"M34";"60620";"Hitzendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";771619
"63265";"Plankenwarth";"M34";"60641";"Sankt Oswald bei Plankenwarth";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";7107946
"63266";"Premstätten bei Vasoldsberg";"M34";"60653";"Vasoldsberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";15235312
"63267";"Purgstall";"M34";"60634";"Hart-Purgstall";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7497419
"63268";"Raaba";"M34";"60635";"Raaba";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7705515
"63269";"Rabnitz";"M34";"60626";"Kumberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6687297
"63270";"St. Radegund";"M34";"60642";"Sankt Radegund bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6914218
"63271";"Rinnegg";"M34";"60642";"Sankt Radegund bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";9156292
"63272";"Rohrbach";"M34";"60637";"Rohrbach-Steinberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4907212
"63273";"St. Bartholomä";"M34";"60639";"Sankt Bartholomä";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";3887126
"63274";"St. Marein am Pickelbach";"M34";"60640";"Sankt Marein bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";10253798
"63275";"St. Oswald bei Plankenwarth";"M34";"60641";"Sankt Oswald bei Plankenwarth";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";4646713
"63276";"Gratkorn-St. Veit ob Graz";"M34";"60613";"Gratkorn";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";7431627
"63277";"Stattegg-St. Veit ob Graz";"M34";"60646";"Stattegg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4026529
"63278";"Schadendorfberg";"M34";"60601";"Attendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2423984
"63279";"Schafthal";"M34";"60623";"Kainbach bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5425120
"63280";"Schöckl";"M34";"60642";"Sankt Radegund bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";5528992
"63281";"Seiersberg";"M34";"60644";"Seiersberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";7895708
"63282";"Stattegg";"M34";"60646";"Stattegg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";21829158
"63283";"Steinberg";"M34";"60637";"Rohrbach-Steinberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3496511
"63284";"Stiwoll";"M34";"60647";"Stiwoll";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"630";"Frohnleiten";"63";"Graz";"";"";"6";"Steiermark";12965998
"63285";"Thal";"M34";"60648";"Thal";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";18588890
"63286";"Thalerhof";"M34";"60624";"Kalsdorf bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2861068
"63287";"Thondorf";"M34";"60611";"Gössendorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2352253
"63288";"Unterpremstätten";"M34";"60652";"Unterpremstätten";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";8999212
"63289";"Wagersbach";"M34";"60653";"Vasoldsberg";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4781190
"63290";"Wagnitz";"M34";"60608";"Feldkirchen bei Graz";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2984517
"63291";"Weinitzen";"M34";"60654";"Weinitzen";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";10975515
"63292";"Werndorf";"M34";"60655";"Werndorf";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6234117
"63293";"Wundschuh";"M34";"60656";"Wundschuh";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";6685545
"63294";"Zettling";"M34";"60657";"Zettling";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";4917484
"63295";"Zwaring";"M34";"60658";"Zwaring-Pöls";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";9682064
"63296";"Petzendorf";"M34";"60604";"Dobl";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";2708633
"63297";"Lamberg";"M34";"60658";"Zwaring-Pöls";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";626710
"63298";"Pöls";"M34";"60658";"Zwaring-Pöls";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3272894
"63299";"Wuschan";"M34";"60658";"Zwaring-Pöls";"606";"Graz-Umgebung";"069";"Graz-Umgebung";"631";"Graz-Ost";"63";"Graz";"";"";"6";"Steiermark";3505544
"63301";"Aichegg";"M34";"61624";"Stallhofen";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";6494405
"63302";"Arnstein";"M34";"61625";"Voitsberg";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";3969696
"63303";"Bärnbach";"M34";"61601";"Bärnbach";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";4549534
"63304";"Edelschrott";"M34";"61602";"Edelschrott";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";44347042
"63305";"Eggartsberg";"M34";"61604";"Geistthal";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";7117268
"63306";"Fluttendorf";"M34";"61615";"Mooskirchen";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";3851925
"63307";"Gaisfeld";"M34";"61611";"Krottendorf-Gaisfeld";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";2763341
"63308";"Gallmannsegg";"M34";"61603";"Gallmannsegg";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";32873023
"63309";"Gasselberg";"M34";"61611";"Krottendorf-Gaisfeld";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";1893036
"63310";"Geistthal";"M34";"61604";"Geistthal";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";9517085
"63311";"Gößnitz";"M34";"61605";"Gößnitz";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";31031057
"63312";"Grabenwarth";"M34";"61612";"Ligist";"616";"Voitsberg";"077";"Voitsberg";"633";"Voitsberg";"63";"Graz";"";"";"6";"Steiermark";3344261
