"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"01703";3778;445;907145;1797;7;43;;;9533;5119;3338;;;1460;206136;38;2496;582;1319497;;;305;377258;1873;1512441;26;45241;;;705;7520230;;;12;66108;17;39943;3;487;8;7598;;;367;260894;8;2905;6;8497;;;16;34893;;;3;22285;9;16314;;;;;;;;;;;;;;;11443223
"01704";9031;1750;2865018;5407;21;110;;;27662;13190;11113;;;5330;1078619;175;14515;313;967747;16;20422;305;307552;6275;4232703;143;472894;;;356;1341325;;;3;3860;27;1436327;9;25393;30;246069;;;760;1073094;64;61977;83;165054;3;64772;145;398138;;;47;554603;9;46849;;;;;;;;;;;;;;;12511913
"01705";3250;383;1342394;1406;22;46;;;9468;5629;3316;;;1472;231721;72;8276;263;990591;15;30406;148;218192;1658;1618089;118;182170;;;453;6194581;;;35;44293;29;1316039;16;166160;28;196817;;;367;439253;32;89226;20;26434;4;35941;52;56016;3;56860;24;256636;3;5748;;;;;;;;;;;;;;;12163449
"01706";3383;476;895364;1791;18;55;;;18012;4647;3532;;;1684;238136;31;2386;129;682855;9;147655;148;366319;2081;1940247;194;492616;;;299;10007610;;;21;106557;11;50277;6;1233;10;47838;;;322;331913;20;12302;9;11106;;;21;73947;;;5;12467;1;9266;;;;;;;2;132;;;;;;;14534730
"01707";846;103;134536;488;11;13;;;5853;5011;653;;;494;71060;2;293;60;1040170;1;4592;11;86309;513;536760;;;;;107;14997517;;;20;93011;16;48116;1;107;8;3979;;;73;221682;3;883;2;1833;;;8;16253;;;2;4338;;;;;;;;;;;;;;;;;17126903
"01708";5699;2499;12320952;3885;12;86;;;16257;5353;10578;;;3236;619077;50;6637;946;11482070;3;13082;16;35869;3587;1759628;;;;;124;368596;;;2;1499;2;52882;13;180019;14;148679;;;521;895427;67;115875;1;2055;16;98326;171;603456;110;1082587;21;129319;2;13499;3;40337;;;;;;;;;;;;;17648919
"01709";2223;711;4654860;1582;8;35;;;4166;1320;2796;;;1153;226679;18;2061;595;5603782;1;3996;;;1328;712458;;;;;29;107825;;;;;5;34015;20;99517;27;75205;;;294;403490;121;138983;1;970;16;104432;54;217562;37;235267;10;86144;;;;;;;;;;;;;;;;;8052386
"01710";2005;639;1623827;1274;6;31;;;4928;2305;2471;;;700;266676;33;6103;856;6791928;1;3072;29;73377;802;456370;;;;;91;432446;;;;;5;4609;1;609;2;10099;;;534;493093;111;130164;3;2281;1;13243;98;658195;12;137976;9;64036;2;2467;;;;;;;;;;;;;;;9546744
"01801";3446;1041;1596673;1451;11;24;;;9608;4881;4707;;;2123;731704;130;16125;;;;;;;1972;1095935;;;;;26;34393;;;;;20;6114;2;257;40;55865;;;591;480998;44;50509;71;88893;1;74875;251;411108;;;166;406880;1;18576;;;;;;;;;;;;;;;3472232
"01802";1675;353;1190434;810;7;16;;;3267;1386;1862;;;985;426541;40;5642;28;136819;84;268703;16;13245;790;517395;;;;;4;83242;;;;;;;2;874;;;;;320;325539;34;24692;43;33943;5;26231;143;292382;;;84;209318;3;23224;;;;;;;;;;;;;;;2387790
"01803";5524;1633;4975463;2687;25;37;;;12343;5274;7004;;;3423;1838136;26;1504;144;577682;14;31790;3;5650;2746;1537119;;;;;57;204299;;;;;14;13633;8;61689;16;111511;;;1058;1232240;159;400517;133;235549;57;131983;665;1776527;;;170;344474;4;134261;;;;;;;;;;;;;;;8638564
"01804";927;111;280797;409;7;15;;;2311;1430;865;;;420;83740;20;2015;108;763586;;;27;42194;499;339841;33;61243;;;190;2158743;;;6;15880;28;33879;2;2659;22;20709;;;130;103260;25;7738;5;3556;;;3;4433;;;6;107434;1;7538;;;;;;;;;;;;;;;3758448
"01805";2316;340;1184693;1055;14;16;;;4290;2018;2215;;;1293;604441;88;10457;13;30765;1;2083;9;9301;1232;649231;69;133499;;;57;76576;;;;;16;5445;;;38;37507;;;341;360630;36;24204;36;62315;7;31067;203;531492;;;76;137346;2;31384;1;535;;;;;;;;;;;;;2738278
"01806";6392;850;988107;3509;24;36;;;9645;4731;4840;;;4140;723004;72;7397;69;199836;;;20;47153;4131;2690863;138;275955;;;97;1551506;;;4;21766;;;3;1646;;;;;549;588609;30;16766;40;30742;2;7774;45;59683;;;41;154350;1;48670;;;;;;;;;;;;;;;6425720
"01807";1567;199;355989;726;7;11;;;3316;1734;1459;;;946;199666;50;5327;19;31680;;;1;7410;973;726388;3;6485;;;48;764139;;;4;4742;40;26043;7;1868;19;54933;;;157;212450;11;8082;7;4226;4;4747;10;41681;;;19;46467;1;11740;;;;;;;;;;;;;;;2158074
"01808";1939;493;1183175;909;12;9;;;4323;1846;2418;;;1277;571149;73;10172;15;85217;;;4;20773;1087;635188;;;;;29;64680;;;;;24;3460;3;31227;23;10924;;;320;344996;42;22653;62;104932;6;10329;195;377679;;;40;210549;1;8727;;;;;;;;;;;;;;;2512655
"01901";358;39;65346;106;7;11;;;1357;906;313;;;93;16766;;;107;864096;;;10;16109;87;108257;;;;;157;8330416;;;31;56048;4;13037;3;6163;;;;;49;96841;9;1623;1;192;;;14;16158;;;;;;;;;;;;;;;;;;;;;9525706
"01902";3690;573;698938;2333;25;30;;;13054;8964;3398;;;2265;333486;64;5919;200;1834341;8;132988;32;118936;2463;1776817;;;;;164;13024918;;;15;102054;20;61178;10;12579;24;19333;;;399;432746;25;20473;25;18009;;;48;105004;1;80404;18;67064;4;19435;;;;;;;;;;;;;;;18165684
"01903";3428;235;405204;1723;17;52;;;9101;3351;1568;;;1721;252216;14;3045;151;1354078;3;55891;34;138655;1847;1211394;;;;;609;16255644;;;72;114711;60;135353;10;30417;8;4647;;;271;410692;13;6576;5;9020;;;44;126550;1;106062;20;88766;10;14974;;;;;;;;;;;;;;;20318691
"01904";837;116;176982;398;10;23;;;3758;2677;692;;;354;52529;10;5711;158;1290714;;;29;56524;469;541052;;;;;109;10205242;;;7;76225;13;13546;2;409;20;8990;;;106;149628;18;13429;3;3704;;;7;22569;;;1;2176;;;;;;;;;;;;;;;;;12442448
"01905";3556;755;1126095;2194;20;52;;;14007;8278;4645;;;2082;368961;36;10193;151;1232446;8;36110;58;124281;2385;2278487;;;;;215;10483189;;;20;74910;40;72330;9;198502;48;65070;;;439;651526;85;454190;37;36183;2;35308;70;141970;;;19;89479;5;12424;;;;;;;;;;;;;;;16365559
"01906";3602;601;1254783;2117;31;72;;;14123;8646;4415;;;2156;448263;51;7217;122;986976;2;23386;44;129933;2281;2085598;;;;;249;24344013;;;46;194563;46;132674;10;54074;36;109227;;;507;747146;67;443126;59;50091;5;114815;72;191331;;;29;165064;8;19569;;;;;;;;;;;;;;;30247066
"01907";1144;167;541700;508;18;29;;;5218;2474;1868;;;451;78708;9;1315;168;1491928;2;38827;35;133062;538;618693;;;;;263;17104552;;;38;85158;31;17895;8;5578;7;15229;;;206;413559;28;415932;4;8230;4;43857;12;60728;;;;;;;;;;;;;;;;;;;;;20533251
"01908";2397;268;661919;1224;28;39;;;9056;5908;2060;;;1181;211102;33;4878;278;2723168;10;83738;101;363996;1220;1164750;;;;;393;14646945;;;34;71345;41;52092;12;68890;16;22778;;;334;430582;38;109048;28;22197;3;52104;70;104402;;;17;74362;2;8370;1;29271;;;;;;;;;;;;;20244018
"01909";1906;348;644102;1100;19;43;;;7010;4731;2012;;;953;152954;3;416;418;3561456;4;18708;188;536272;1000;955727;;;;;204;11496769;;;17;82494;6;14186;8;5455;22;15325;;;250;312820;26;56768;8;6472;;;72;106654;;;7;14524;2;4024;;;;;;;;;;;;;;;17341024
"03001";1197;53;180799;150;8;9;;;3746;2646;674;;;112;64281;40;2629;909;6729791;;;28;26960;30;19182;;;;;468;1917947;;;3;578;24;31338;4;979;;;;;216;181824;;;;;;;76;83042;;;;;;;;;;;;;;;;;;;;;9058551
"03002";440;75;102989;176;3;3;;;2133;1058;736;;;132;43722;9;674;223;1784671;;;20;14059;127;126913;;;;;136;877245;;;1;6459;2;17390;5;1746;;;;;61;72647;;;;;;;24;33268;;;;;;;;;;;;;;;;;;;;;2978794
"03003";4934;1073;2460391;3074;14;102;;;32852;18865;9061;;;2789;1020680;379;41288;772;3002950;1;2881;;;2815;1928955;;;;;449;792939;;;1;206;33;291350;19;10566;3;128135;2;139;701;861918;12;15135;53;136872;14;379302;174;714394;;;35;214115;4;33215;;;;;;;;;;;;;;;9575040
"03004";1264;237;1210421;504;5;57;;;4931;2340;2450;;;202;54149;34;4111;743;3771817;1;2687;5;4153;200;150971;;;;;398;1306310;;;;;53;1158998;9;16906;4;15936;;;194;153337;13;23611;;;;;41;47142;;;2;14654;1;825;;;;;;;;;;;;;;;6725607
"03005";1945;357;2092205;453;11;45;;;6985;2378;3843;;;398;143939;55;7059;1233;7172895;;;3;3875;288;240132;;;;;648;2581553;;;;;6;28496;11;4229;1;2950;;;214;339577;24;61985;;;;;125;184776;;;6;47896;2;1962;;;;;;;;;;;;;;;10821324
"03006";501;68;484593;127;6;15;;;2983;1299;1102;;;77;40119;25;2487;321;3167641;;;12;15564;26;25067;;;;;254;2724581;;;26;8191;2;2256;6;652;;;;;120;137288;6;4948;;;;;58;60637;;;2;949;;;;;;;;;;;;;;;;;6190380
"03007";1513;101;715925;321;6;35;;;5905;3013;1806;;;174;84780;43;5362;983;6078915;3;14326;1;170;62;69921;;;;;456;2617907;;;;;38;62536;9;1855;3;26127;;;177;482610;2;2940;2;4778;1;29723;38;77769;1;1703;1;6857;;;;;;;;;;;;;;;;;9568279
"03008";2357;372;711811;814;12;52;;;9860;4292;3123;;;545;181352;95;10010;1277;9073371;;;7;5999;562;451070;;;;;508;1583704;;;2;1178;61;142762;9;7061;1;5626;;;482;443559;1;331;;;;;74;79399;5;113432;4;22828;2;2770;;;;;;;;;;;;;;;12124452
"03009";1614;258;768892;726;11;29;;;10821;6292;2175;;;476;150755;91;6551;757;6823884;3;11506;33;32957;470;430027;;;;;347;2446448;;;;;20;312756;6;1755;4;60323;;;168;324791;;;;;;;106;130720;;;39;597978;1;2680;;;;;;;;;;;;;;;11333131
"03010";337;37;84482;147;7;18;;;3829;3449;305;;;75;13087;8;1903;125;283096;;;6;16821;62;54321;;;;;206;2322336;;;11;13380;12;1122414;1;82;1;27676;;;76;81227;7;19111;1;715;;;8;3640;;;3;10034;;;1;71;;;;;;;;;;;;;3969914
"03011";1133;190;1908720;149;9;23;;;4681;2279;2134;;;108;65120;37;3244;871;7381483;3;2375;50;41388;13;11315;;;;;323;1604460;;;;;20;40465;3;682;;;;;148;194977;;;;;;;75;82133;;;;;;;;;;;;;;;;;;;;;9427642
"03012";1743;256;517400;456;6;38;;;6886;4526;1958;;;424;119975;43;5301;1043;4877704;;;;;348;306303;;;;;165;603318;;;;;35;76124;3;1138;1;1463;;;293;289754;9;50135;1;1629;86;133731;59;59726;;;3;14289;2;5590;;;;;;;;;;;;;;;6546180
"03013";691;92;440823;186;7;30;;;2605;1255;1087;;;136;55495;31;2999;493;3594863;5;57333;3;10187;74;68709;;;;;171;752180;;;;;4;1394;5;935;;;;;108;134878;;;;;;;61;57258;;;;;;;;;;;;;;;;;;;;;4736231
"03014";662;38;91199;137;4;6;;;2270;1346;350;;;93;38795;23;3006;473;2647825;5;6821;;;69;56545;;;;;167;458607;;;;;10;11088;1;306;;;;;73;88785;8;24192;1;267;;;33;31268;;;1;21165;1;1056;;;;;;;;;;;;;;;3389726
"03015";1246;181;253197;671;3;26;;;8609;5793;1319;;;615;240276;61;5948;293;1560980;2;31090;6;8902;622;432124;;;;;196;647289;;;1;1453;15;146714;2;358;2;26115;;;141;183041;6;9869;2;13522;4;74249;33;177160;;;13;77095;;;;;;;;;;;;;;;;;3636185
"03016";678;34;286689;219;4;7;;;2664;1456;432;;;119;38942;13;1710;446;2274178;;;4;8417;78;69510;;;;;69;377762;;;;;8;79216;13;23391;;;;;68;93433;4;10207;2;2899;35;11719;39;130475;;;8;33154;;;;;;;;;;;;;;;;;3155013
"03017";538;83;1232291;206;3;16;;;3355;2186;1125;;;134;16882;12;954;197;349368;;;4;4335;152;90173;;;;;251;1956475;;;14;40667;7;700495;8;73528;2;16197;1;3391;77;72181;6;7425;;;;;5;849;;;1;5701;;;;;;;;;;;;;;;;;3338621
"03018";917;97;430016;196;5;51;;;2982;1425;1298;;;146;59808;28;5550;616;4621924;12;27289;;;58;52080;;;;;278;1383090;;;1;343;1;247027;6;2177;1;5287;;;92;160294;8;14866;;;;;81;82758;;;1;944;;;;;;;;;;;;;;;;;6663437
"03019";2147;203;595893;337;10;57;;;6593;3040;2987;;;336;114986;63;7074;1384;7233090;1;2975;11;16989;131;89128;;;;;883;3639270;;;;;6;518754;48;138858;9;23257;;;300;336849;17;55194;2;2897;;;148;152613;19;65683;1;1510;1;1568;;;;;;;;;;;;;;;12400695
"03020";871;449;3684289;157;5;8;;;5760;1230;4227;;;121;56114;32;1856;535;5425201;;;12;22302;30;30309;;;;;357;3123106;;;8;25890;9;30511;6;2192;;;;;121;152459;;;;;;;74;91741;;;;;;;;;;;;;;;;;;;;;8961681
"03021";847;66;595528;204;7;20;;;3628;2448;935;;;135;69240;34;3475;594;5694285;2;1767;9;14865;38;36544;;;;;352;1732247;;;3;763;7;18398;11;9911;1;4324;1;183;155;235366;1;118771;;;1;63;78;94074;2;8371;;;;;;;;;;;;;;;;;;;8042647
"03022";1014;127;360497;473;4;12;;;4653;3204;772;;;318;109812;24;3393;564;3795639;;;6;6498;291;285330;;;;;70;348451;;;;;1;66212;9;19162;2;48497;;;149;167986;1;16191;;;9;23377;87;181669;;;6;8998;1;5407;4;315;;;;;;;;;;;;;5086937
"03023";3270;967;3660411;1814;8;90;;;20055;11009;7925;;;1447;470881;184;10725;958;4049587;;;33;59537;1480;1265643;;;;;460;5224160;;;7;16529;66;311099;7;2886;8;35847;;;469;833347;32;82444;2;8882;19;307350;130;720084;63;543336;46;380013;2;7902;1;721;;;;;;;;;;;;;14330973
"03024";1170;44;238543;165;17;28;;;3821;2119;1166;;;120;54145;40;4006;703;5152215;1;621;18;19277;8;5833;;;;;688;4211142;;;11;5079;5;47283;9;4133;;;;;217;227446;5;1550;;;;;88;71177;;;;;;;;;;;;;;;;;;;;;9803907
"03025";867;272;1098979;394;5;16;;;4862;1672;2439;;;292;89802;28;2376;357;3104404;3;4846;2;11230;316;276455;;;;;177;726871;;;;;7;27888;4;675;;;;;135;188902;;;;;;;29;39768;2;19443;4;30860;2;4098;;;;;;;;;;;;;;;4527618
"03026";663;71;158320;231;4;21;;;3380;2034;918;;;178;59162;32;3811;343;3336795;;;5;4223;139;106024;;;;;293;2004793;;;5;4457;10;2270;7;1715;;;;;149;154406;14;24039;1;1838;;;48;49673;1;1373;;;3;3255;;;;;;;;;;;;;;;5757834
"03027";494;25;41028;124;3;16;;;2335;1307;283;;;78;40176;23;2002;376;3466948;;;1;923;29;25327;;;;;159;465429;;;5;230;12;34304;4;2887;;;;;120;115982;1;562;;;;;43;55205;;;1;8216;;;;;;;;;;;;;;;;;4218191
"03028";550;150;297128;266;2;18;;;3020;1896;984;;;216;60396;34;3349;254;1048173;;;;;187;155917;;;;;34;209111;;;;;;;1;35;1;2353;;;78;158347;6;90558;;;;;15;63349;;;2;22190;1;1540;;;;;;;;;;;;;;;1815318
"03029";1268;271;1099865;478;10;27;;;5536;2969;2261;;;361;127352;56;6185;707;6506951;1;100000;8;23544;290;236952;;;;;260;1371995;;;3;1110;19;53182;18;7359;4;3568;;;281;268080;7;18430;;;;;67;82523;;;1;1888;2;6517;;;;;;;;;;;;;;;8815636
"03030";626;216;1062401;173;5;6;;;2242;544;1612;;;112;31767;12;795;377;1721700;2;2871;20;14718;95;75282;;;;;142;252345;;;;;6;39259;4;1727;1;543;;;72;66487;3;3071;;;;;29;40064;;;3;3343;;;;;;;;;;;;;;;;;2253972
"03031";887;335;2154331;313;3;18;;;4940;2057;2608;;;230;70848;36;4626;409;3480256;1;425;1;5042;179;139237;;;;;235;960852;;;;;9;13078;4;5425;;;;;107;163090;2;9670;1;1061;10;20086;24;54567;;;1;6187;;;;;;;;;;;;;;;;;4934450
"03032";1113;188;960071;249;6;57;;;3579;1233;2061;;;210;80634;32;5889;712;5124250;;;2;1328;123;98794;;;;;307;929798;;;;;4;11717;3;1307;;;;;124;154756;3;3834;;;;;91;88409;2;9507;1;114;4;3911;;;;;;;;;;;;;;;6514248
"03033";581;35;943863;153;5;30;;;2979;1240;760;;;76;32018;24;2402;404;2751117;;;32;30412;18;13188;;;;;335;2745260;;;9;14130;5;10100;5;1418;;;;;116;130002;9;6750;1;2800;;;44;38787;;;2;21287;;;;;;;;;;;;;;;;;5799671
"03034";1130;81;403070;168;6;16;;;3963;2948;723;;;107;54186;29;2806;857;5347247;;;28;23800;38;32216;;;;;250;1033683;;;;;13;41180;4;779;;;;;133;115849;;;;;;;64;79418;2;13193;2;3471;;;;;;;;;;;;;;;;;6747828
"03035";1297;260;2854293;172;10;19;;;4402;1426;2399;;;164;87840;43;4065;997;6426828;3;8974;12;7436;56;44630;;;;;268;379537;;;;;27;100250;2;7148;;;;;176;202243;;;;;;;96;82128;13;55453;2;3000;;;;;;;;;;;;;;;;;7409532
"03036";2008;432;1835219;814;7;66;;;10320;5858;3683;;;674;227200;90;8065;1056;4993680;;;12;33437;567;462167;;;;;378;1194700;;;3;193;19;101296;35;36894;1;2155;2;2639;327;324361;;;2;41625;;;67;345742;23;54824;7;19500;;;;;;;;;;;;;;;;;7848478
"03037";1008;218;2837835;189;11;71;;;4161;1265;2763;;;76;56515;22;4163;647;5401292;1;1629;3;1704;24;17384;;;;;501;3208109;;;;;22;329577;16;60447;1;19950;;;134;190823;1;2873;1;3211;;;44;61855;3;19376;;;;;;;;;;;;;;;;;;;9378908
"03038";913;68;121696;189;6;17;;;3108;2184;820;;;151;55112;30;5825;605;4086992;;;6;13689;91;80419;;;;;266;1118967;;;4;3810;18;28286;6;8740;1;5476;;;152;190663;9;106604;;;3;1827;57;43215;;;3;11917;;;;;;;;;;;;;;;;;5761542
"03039";3285;429;2347892;708;18;97;;;9859;4167;4884;;;402;156161;78;13576;2300;13319851;1;1946;12;11911;204;175943;;;;;1146;2660453;;;1;207;94;253568;21;22521;;;4;2868;674;479204;2;907;2;520;;;69;102742;;;1;3984;1;4153;;;;;;;;;;;;;;;17210515
"03040";619;18;17170;79;3;19;;;1640;983;189;;;74;25322;18;1861;489;2689228;;;2;1162;30;20805;;;;;203;659574;;;;;10;15216;4;526;;;;;67;65137;;;1;654;;;32;32576;;;;;;;;;;;;;;;;;;;;;3512061
"03042";764;201;398778;413;5;14;;;4763;3059;1110;;;324;73277;82;3660;340;1702177;;;;;326;240299;;;;;61;52865;;;;;1;583;;;;;;;82;103857;1;2513;6;2945;;;13;11108;;;6;5373;2;14023;;;;;;;;;;;;;;;2212680
"03043";1213;176;512083;298;12;18;;;4661;2561;1941;;;246;94868;33;4592;827;4769846;;;16;10846;178;135659;;;;;312;1114903;;;;;8;5039;16;7971;4;7172;;;196;280181;18;132996;10;33823;;;83;88935;;;5;15348;1;2822;;;;;;;;;;;;;;;6705001
"03044";835;212;285984;447;2;24;;;4318;2555;1691;;;376;86147;28;2608;218;591536;;;;;396;300545;;;;;132;1427625;;;9;6349;2;668099;2;3070;2;42508;;;113;134178;3;6985;1;1793;;;8;43608;1;7944;4;62280;;;;;;;;;;;;;;;;;3385275
"03045";655;40;103014;207;6;14;;;3772;2673;363;;;136;56992;28;2731;383;3645981;;;11;10778;83;69770;;;;;324;2345072;;;7;2073;4;9442;5;1797;;;;;122;182215;6;10243;;;;;64;66717;4;12518;4;7004;;;;;;;;;;;;;;;;;6423333
"03046";1651;592;2341551;644;9;57;;;7912;3060;4682;;;470;127191;41;2950;880;5073501;;;39;33704;431;382085;;;;;298;1518865;;;1;246;27;142787;11;2211;2;22237;;;210;265060;;;;;;;62;65207;21;154009;9;48484;1;1669;;;;;;;;;;;;;;;7840206
"03047";681;25;97485;140;4;9;;;3218;2649;406;;;96;50846;32;3497;501;4928256;2;12798;8;8357;11;9552;;;;;286;1361771;;;;;4;10607;6;10311;;;;;162;178107;1;612;;;;;19;28888;1;6013;;;;;;;;;;;;;;;;;;;6609615
"03048";2706;469;1603735;818;27;94;;;13072;6779;4477;;;629;250901;138;15610;1623;15907463;10;56820;24;17657;414;340549;;;;;790;3478415;;;14;5840;26;57205;20;39431;3;10461;5;4022;508;821319;23;236647;5;2611;;;210;292114;;;6;26172;1;3168;;;;;;;;;;;2;2216;;;21566405
"03101";1250;195;2277593;267;11;19;;;5086;2441;1787;;;247;104191;83;11591;829;8383650;;;11;6112;121;121264;;;;;297;1412464;;;26;9591;8;46547;9;5042;;;;;171;240901;2;1302;;;;;109;105770;;;2;694;1;970;;;;;;;;;;;1;1126;;;10450089
"03102";900;362;4297657;389;8;14;;;4485;1178;2811;;;324;92848;41;7558;386;4877767;4;10625;;;279;269911;;;;;132;217109;;;2;1620;10;46592;20;71989;4;7638;;;176;308534;23;122285;1;1461;;;54;60081;1;2613;2;13045;;;;;;;;;;;;;;;;;6111676
"03103";608;92;710459;131;9;12;;;2864;1469;860;;;18;5178;4;657;442;2758269;;;2;24885;2;2842;;;;;139;1952698;;;9;6125;9;953786;3;9017;9;184758;;;60;109683;2;456;;;;;8;4896;;;8;14897;;;;;;;;;;;;;;;;;6028147
"03104";578;32;57165;137;3;7;;;2209;1394;198;;;122;38695;17;1556;382;3229311;;;1;212;67;57751;;;;;161;813476;;;;;5;22424;2;219;;;;;99;84180;10;24762;;;;;61;56703;;;;;;;;;;;;;;;;;;;;;4329289
"03105";973;76;728520;209;5;15;;;3624;2024;1188;;;161;57708;52;8770;688;5829628;3;11843;6;3481;63;53881;;;;;242;935252;;;;;13;37267;12;5329;;;;;169;168573;;;;;2;2855;82;64314;;;9;13907;;;;;;;;;;;;;;;;;7192808
"03106";863;213;814768;453;2;26;;;4550;3037;1474;;;336;76972;47;5385;275;2173859;;;6;82940;373;337856;;;;;133;1088443;;;;;9;428495;2;1331;3;9159;;;90;161514;4;2493;;;3;63685;29;31403;5;78103;2;14380;;;;;;;;;;;;;;;;;4556018
"03107";750;104;1098294;271;3;7;;;3866;1450;1392;;;212;75495;24;4106;445;4837266;1;16998;45;42105;148;132278;;;;;154;704181;;;4;506;11;23098;3;822;2;1128;;;171;156010;12;89154;;;2;31113;65;103559;1;6750;1;4688;;;;;;;;;;;;;;;;;6229257
"03108";780;10;173988;119;10;9;;;2704;1922;248;;;95;51338;28;7895;600;6545644;;;2;1201;10;9229;;;;;299;1483658;;;;;3;24354;5;4353;8;3008;;;106;195968;7;69128;;;;;59;60829;;;5;4439;;;;;;;;;;;;;;;;;8461044
"03109";2009;512;2056006;989;2;36;;;8267;4945;3234;;;940;322473;59;7466;547;3827146;;;12;30477;825;594594;;;;;271;808771;;;;;4;463405;4;39323;7;49289;;;195;438585;42;245623;5;11957;57;147602;137;696191;;;5;10114;;;;;;;;;;;;;;;;;7693016
"03110";1595;184;1795345;486;16;66;;;6641;4359;1456;;;361;106586;36;5621;767;6499318;5;9888;3;8361;321;280542;;;;;448;5465853;;;10;56893;20;646758;15;112677;14;118999;;;183;271180;26;39858;2;2849;;;71;95911;5;92479;4;7415;1;1442;;;;;;;;;;;;;;;13822630
"03111";444;43;294240;117;2;5;;;2151;954;649;;;110;31308;12;1991;308;2235526;1;6081;7;4886;47;38929;;;;;71;555619;;;2;3395;;;5;3725;1;1502;;;104;101690;9;75877;;;2;20687;40;40197;;;1;8195;;;;;;;;;;;;;;;;;3129608
"03112";1295;228;289965;804;4;24;;;6798;3226;2173;;;750;196072;49;5500;197;1140965;1;348;1;595;762;586984;;;;;34;121550;;;3;543;8;9766;;;;;;;181;248877;19;186659;24;29235;3;61459;40;87681;;;8;48972;2;9500;;;;;;;;;;;;;;;2734706
"03113";929;215;469515;433;10;36;;;4559;1956;2093;;;359;98749;54;5644;448;3420532;1;667;5;4501;320;263436;;;;;92;523705;;;1;1584;3;200595;5;560;;;;;85;177216;7;48291;1;1433;1;8772;74;75361;1;588;5;32142;2;9505;;;;;;;;;;;;;;;4873281
"03114";406;31;368650;73;3;9;;;1932;1092;403;;;72;43492;20;3904;295;2940647;1;2556;;;13;7266;;;;;55;277293;;;;;;;4;8815;3;2703;;;71;149239;15;82500;;;1;1722;45;80393;;;;;;;;;;;;;;;;;;;;;3600530
"03115";792;129;1473060;115;5;12;;;2709;945;1172;;;128;49547;24;4789;586;5156200;3;5757;3;1294;27;26358;;;;;202;543379;;;;;18;54787;5;2446;;;;;122;164729;11;95707;;;3;50988;81;59362;;;;;;;;;;;;;;;;;;;;;6215343
"03116";536;99;1020694;244;4;11;;;2589;566;1047;;;170;61569;23;3710;333;3914417;;;2;11137;112;93361;;;;;36;116800;;;;;4;2327;9;3296;2;1276;2;1810;90;110281;19;81641;;;4;36555;62;62321;;;;;;;;;;;;;;;;;;;;;4500501
"03117";524;16;40345;94;5;19;;;2125;1316;227;;;101;41208;23;3448;388;3384910;7;24326;14;14940;31;21628;;;;;135;257718;;;;;5;13640;5;2302;;;;;151;113873;10;58695;;;1;2038;49;59146;;;;;;;;;;;;;;;;;;;;;3997872
