"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"65024";717;58;423523;200;21;21;;;3160;1976;630;;;211;41046;2;233;248;3858881;;;161;528487;109;118996;;;;;419;11153954;;;162;276664;28;13347;7;2452;1;7031;;;191;150633;2;803;;;;;98;73307;;;1;1198;;;;;;;;;;;;;2;2378;;;16227032
"65025";326;9;297575;108;8;2;;;1990;1636;190;;;118;18297;2;204;135;1494325;;;30;325239;59;39575;;;8;616266;139;21191746;;;26;263221;25;66334;4;2339;1;442;;;85;170794;3;3715;;;;;19;18029;;;;;2;1582;;;;;;;;;;;1;14803;;;24212108
"65026";526;83;204852;232;4;10;;;3169;2625;432;;;214;42872;2;77;147;1879918;1;2438;32;106568;219;186840;;;;;91;2221986;;;36;69984;6;86340;;;1;17758;;;82;89960;9;10988;;;;;48;41360;1;5899;2;5614;;;;;;;;;;;;;3;991;;;4768602
"65027";676;12;85765;193;10;10;;;3814;3185;139;;;188;33939;21;5796;146;1982802;1;53906;84;635304;155;88095;;;3;15135;287;13121316;;;171;348798;15;147302;3;803;3;19807;;;67;110066;6;55087;4;1605;;;24;28771;1;4715;2;15498;2;3162;;;;;;;;;;;;;;;16671907
"65028";706;87;250536;256;9;10;;;5630;4804;533;;;240;51034;2;220;254;2840526;4;36760;68;221713;180;130882;;;;;174;4423787;;;77;110227;12;167756;8;13429;5;52189;27;90026;130;174723;17;73987;4;3236;;;79;107144;;;6;17258;;;;;;;;;;;;;1;2462;;;8514897
"65029";356;8;8724;93;5;3;;;1273;1003;32;;;144;27472;20;4619;147;2419645;;;74;871971;80;62705;;;;;95;5554303;;;70;160041;8;78979;6;1709;3;20741;;;76;75422;2;40345;;;1;24865;55;51885;1;848;;;;;;;;;;;;;;;;;;;9395550
"65030";1068;8;24396;261;10;19;;;5144;4294;58;;;242;55465;2;37;482;4889605;7;91876;178;338498;164;188733;;;5;360623;567;15577275;2;336487;138;330732;40;62446;8;3485;18;15121;;;193;183448;17;27351;;;2;3029;129;164468;;;;;;;1;2218;1;24088;;;;;;;3;1162;;;22654985
"65031";285;17;47654;158;4;7;;;2154;1670;129;;;136;33202;7;960;89;2107215;1;10978;4;56412;123;112053;;;;;54;2341290;;;40;42241;6;14150;4;1671;;;;;39;61752;;;;;1;13279;15;35974;;;2;15039;;;;;;;;;;;;;1;791;;;4846216
"65032";701;4;2729;159;6;13;;;3353;2781;33;;;177;41454;7;329;332;2494796;;;142;266408;100;73860;;;;;157;3684791;;;48;62791;4;194258;4;2950;4;79811;16;43103;81;139940;22;213848;;;5;86407;69;87606;;;1;1391;;;;;;;;;;;;;;;;;7473743
"65033";84;56;1477220;33;4;8;;;1036;319;696;;;23;13695;2;132;28;1203561;;;12;41794;10;13413;;;;;35;2312560;;;21;78927;2;31034;;;1;13819;;;14;51274;2;8594;;;;;15;38769;3;75420;;;;;;;;;;;;;;;;;;;3882992
"65034";837;7;7900;359;7;10;;;3479;1835;80;;;334;60496;74;11705;179;1869693;7;6364;94;858985;259;167579;;;;;164;10469200;;;94;314424;12;180791;7;3691;3;32304;5;31016;107;159949;13;156593;5;3070;1;29208;57;56860;;;10;42712;3;2731;;;;;;;;;;;;;;;14457371
"65035";408;244;3113444;268;5;13;;;2830;1024;1468;;;212;101077;;;66;2590486;2;12136;8;15623;245;183273;;;;;40;1254728;;;13;23944;4;73585;7;10621;3;9856;;;54;179236;14;94339;2;14385;1;25969;46;145971;;;5;9064;;;;;;;;;;;;;;;;;4744293
"65036";626;399;823702;495;1;8;;;3952;1935;1893;;;376;124391;2;61;36;477735;3;8559;1;3013;460;367485;;;;;1;2852;;;;;12;27856;1;83;2;20935;;;96;97104;12;9250;4;5073;2;8288;32;72112;;;9;36929;3;6340;;;;;;;;;;;;;;;1268066
"65037";346;4;13419;90;12;18;;;2784;2178;50;;;114;19450;17;4106;111;1970203;;;50;369261;71;46694;;;1;5249;143;9273971;;;65;214257;12;95579;3;1147;4;19486;;;65;103238;10;52248;3;7048;;;30;32372;1;5256;1;841;;;;;;;;;;;;;;;;;12220406
"65038";1572;369;869804;1039;3;21;;;8435;5353;2608;;;1050;415986;64;12214;146;981889;3;24445;7;16374;1039;821978;;;;;19;388877;;;1;3047;8;183680;4;45420;;;;;195;417179;8;28010;1;3950;16;75426;103;567557;;;24;164018;5;12138;;;;;;;;;;;;;;;4162188
"65101";881;286;472935;496;10;30;;;6809;4523;1438;;;438;94034;42;8610;241;3244252;;;62;618804;443;306988;;;;;134;4236205;;;30;86186;11;161384;1;704;5;74809;5;17230;129;176635;7;9083;1;91;2;4547;64;138076;3;58195;4;55993;;;;;;;;;;;;;;;;;9291826
"65102";964;19;44229;252;7;12;;;4886;3157;152;;;271;50137;2;34;433;3890844;;;151;190305;134;133040;;;56;3414112;386;12629483;2;133680;131;246724;22;30160;19;18212;;;;;166;167659;9;2979;2;2661;;;110;108126;;;6;6465;;;;;2;64285;;;;;;;1;96;;;21088906
"65103";267;50;124827;88;3;5;;;1965;1523;311;;;110;23583;3;536;109;1065703;;;11;4292;81;60064;;;;;13;31296;;;;;4;12337;;;1;648;;;60;62710;10;21362;;;;;36;36801;;;2;2991;;;;;;;;;;;;;;;;;1322323
"65104";545;83;158150;145;4;20;;;5745;5015;523;;;187;42845;5;198;264;3610666;;;37;30375;145;116175;;;;;141;1187830;;;4;8788;22;33812;1;971;;;;;79;114196;15;27874;;;;;65;87033;;;;;;;;;;;;;;;;;;;;;5260763
"65105";942;273;334893;370;10;16;;;6223;4677;1316;;;386;92826;11;2532;295;3417639;;;65;74725;376;304855;;;;;84;4844771;;;12;71174;27;184814;7;10758;16;75222;;;146;308380;29;121138;1;6258;;;103;145151;7;136333;4;12606;1;1560;11;118384;;;;;;;;;;;;;9929126
"65106";549;59;253406;123;6;7;;;3814;3126;523;;;137;51235;8;3150;187;3219552;;;57;225307;68;45699;;;;;211;3246833;;;82;67473;8;20623;5;8808;7;8721;;;96;206445;16;30694;2;572;;;56;291275;;;;;;;;;;;;;;;;;;;;;7426387
"65107";638;6;12590;138;8;6;;;2511;1736;62;;;157;26720;1;8;287;2375769;;;72;176946;93;89702;;;18;262132;258;6115690;;;65;101900;8;7219;4;4294;;;;;121;153395;2;300;;;;;80;60817;;;2;1982;;;;;;;;;;;;;1;596;;;9376874
"65108";815;19;41204;188;26;24;;;4052;2757;159;;;245;45280;9;896;327;5035719;;;72;339543;150;93019;;;54;7443357;370;45458655;16;3907373;193;756466;45;210364;10;22556;1;1502;;;227;310317;7;6030;2;2081;;;30;21552;1;3812;6;22534;1;2030;10;4225082;17;5897612;;;;;;;6;21148;;;73805780
"65109";500;6;66255;121;18;18;;;4456;2282;103;;;151;39149;12;2530;184;2305726;4;72020;92;1048513;51;47461;;;15;3063607;198;39260046;;;85;619636;16;130454;10;5536;3;6425;;;122;231868;3;1256;;;;;52;80187;1;1028;1;5547;;;;;;;;;;;;;12;70315;;;46920989
"65110";726;35;140388;262;9;7;;;4547;3202;264;;;317;77759;10;1097;317;6829074;;;126;290726;165;143052;;;;;161;9332666;;;46;255836;54;86672;19;6463;8;24537;;;175;251344;12;28310;3;1297;;;123;172788;2;3963;;;;;;;;;;;;;;;;;;;17505584
"65111";268;1;314;81;7;5;;;1508;1127;9;;;102;33762;;;146;4100708;;;77;626820;34;32862;;;;;141;4876752;;;55;106806;1;1095;5;603;;;;;81;129596;2;291;;;;;63;83353;;;;;;;;;;;;;;;;;;;;;9992648
"65112";1010;322;841099;515;8;24;;;5109;3101;1555;;;430;87465;28;3385;215;3314676;5;18338;14;30852;463;356123;;;;;178;2975709;;;22;26854;10;194645;9;28313;2;14727;5;18708;96;160454;2;5044;;;;;44;78157;;;16;81218;;;;;;;;;;;;;;;;;7394668
"65113";175;74;70456;81;1;2;;;901;633;256;;;84;16514;1;2;48;252481;;;26;26632;75;56470;;;;;21;34576;;;;;3;2792;10;8254;;;;;37;17958;6;1572;2;3604;;;25;15620;;;26;241873;;;;;;;;;;;;;;;;;678348
"65114";817;14;12990;148;18;7;;;3200;1780;113;;;227;38648;6;998;229;1567605;3;10774;31;96584;138;107293;;;70;5294248;398;36243593;27;5369770;165;507710;27;135392;19;92170;3;4036;6;15432;155;149018;1;1738;;;;;15;14754;1;3393;5;18576;;;21;4661173;26;15037235;;;;;;;2;3005;;;69370140
"65115";850;24;126804;301;18;7;;;4352;3184;171;;;313;56386;18;1482;265;3193688;;;173;2762135;177;136530;;;13;497958;362;27649803;;;153;560099;26;64156;5;724;2;18009;;;230;354799;6;66537;1;6557;;;124;115699;3;3106;4;5285;1;1740;;;;;;;;;;;7;55049;;;35494693
"65116";2687;726;1059606;2076;3;28;;;33950;28082;4583;;;1973;710947;154;11453;169;505935;3;6675;12;23846;1904;1629863;;;;;1;3570;;;;;8;48706;;;2;10318;;;460;726817;10;26605;4;24630;2;247928;99;342845;1;22345;21;142568;4;36941;;;;;;;;;;;;;;;4521992
"65117";571;149;419745;206;5;25;;;5889;4651;1095;;;253;67311;;;222;3331561;;;54;78245;178;172766;;;;;121;1510703;;;15;22148;15;86630;8;103225;6;57870;5;6420;117;198164;38;105790;1;175;;;95;111860;3;48694;8;42814;2;3017;;;;;;;;;;;;;;;5947393
"65118";158;30;58786;68;2;5;;;773;458;243;;;59;10537;3;503;63;531644;;;2;4691;57;51416;;;;;19;191257;;;2;599;4;56063;;;3;27738;;;22;18270;3;1908;;;2;7179;13;53650;;;;;;;;;;;;;;;;;;;;;955455
"65119";694;170;335461;360;3;12;;;3658;2334;944;;;379;124660;9;909;170;2296597;1;4547;6;19936;371;277153;;;;;16;115071;;;;;7;84051;;;1;54265;;;93;134753;8;14886;;;1;26944;32;86107;;;6;15927;3;5675;;;;;;;;;;;;;;;3261481
"65120";631;160;257032;333;1;11;;;3849;2671;956;;;394;78768;1;6;97;436337;;;26;21976;329;241847;;;;;92;274202;;;1;254;15;55067;1;3422;2;58673;;;73;84959;23;28608;2;2769;;;39;43869;;;11;111025;;;;;;;;;;;;;;;;;1441782
"65121";616;15;135279;89;9;19;;;3840;1263;176;;;130;28516;3;245;290;2951865;;;161;583394;52;36404;;;;;323;17210584;;;153;394933;31;12360;3;514;3;4385;;;149;126041;4;3698;2;4587;;;88;71312;;;6;3499;;;;;;;;;;;;;;;;;21432337
"65122";403;1;3008;119;9;14;;;2068;1811;19;;;145;37006;6;1243;193;3993805;;;73;424750;52;39444;;;;;148;6728074;;;39;75967;7;54529;1;1006;;;;;132;177153;7;11915;;;;;92;109188;;;;;;;;;;;;;;;;;;;;;11654080
"65123";572;64;585368;161;9;25;;;3659;2666;613;;;167;48231;6;545;265;3556875;;;95;204521;94;89234;;;;;200;17887076;;;84;362106;17;9877;7;813;3;3853;;;136;152604;14;20300;1;357;;;69;95365;;;1;3069;;;;;;;;;;;;;;;;;22434826
"65124";707;351;584009;452;2;7;;;4469;2511;1607;;;407;101534;7;1298;114;1411889;;;12;12043;412;287959;;;;;3;8411;;;;;7;18268;;;1;7972;;;103;143125;30;53212;;;2;7117;57;140737;1;37395;2;26657;;;;;;;;;;;;;;;;;2257617
"65125";480;;;50;4;3;;;1269;852;;;;89;21355;;;264;2377529;;;108;231588;11;7830;;;;;211;4653166;;;85;97095;6;124007;2;180;4;26521;;;81;76675;6;52250;;;2;22811;87;59299;;;;;;;;;;;;;;;;;;;;;7750306
"65126";550;23;28855;128;4;10;;;2084;1676;143;;;185;35866;;;277;2505518;;;60;107803;92;61472;;;;;129;1279528;;;13;14313;2;24594;6;9440;1;574;;;89;92055;9;19472;1;598;;;101;86595;;;13;60542;;;;;;;;;;;;;;;;;4298370
"65127";339;5;26385;116;14;6;;;2855;1896;47;;;121;32489;2;628;171;2464660;1;11451;80;448338;61;59971;;;2;836266;141;15668829;;;66;362899;22;172001;7;2798;4;53158;;;109;123526;17;34565;;;2;19304;66;122415;9;509730;7;10942;;;3;9000;2;20548;;;;;;;;;;;20963518
"65128";828;4;6234;93;9;9;;;2610;1351;78;;;142;28221;2;55;367;2958144;;;106;188292;29;19349;;;75;3943812;455;19583249;6;1369090;192;420825;13;32736;3;4470;;;;;188;179390;2;774;;;;;78;61251;2;2649;;;;;10;3563869;11;4262107;;;;;;;9;39494;;;36618283
"65129";218;28;139311;51;15;8;;;1977;1389;223;;;67;12068;1;242;94;1602067;;;67;1033334;25;19999;;;3;113107;117;13825572;;;64;309804;4;43211;3;1690;1;958;;;73;79740;1;235;;;;;36;26586;;;;;;;1;2058;;;;;;;;;5;6083;;;17070671
"65130";304;45;43178;118;14;14;;;2913;2636;241;;;116;21142;;;111;1365862;;;48;598898;79;64522;;;4;210949;127;16686991;;;61;331222;7;54661;;;;;;;77;110106;;;;;;;20;19420;;;;;1;959;;;;;;;;;;;;;;;19464732
"65131";1029;270;502340;506;8;17;;;7008;5334;1457;;;538;128241;1;1;204;1883490;;;50;57914;509;318604;;;;;154;3311770;;;74;60899;10;53868;2;7575;7;37415;;;137;191580;61;146594;1;562;;;96;170722;2;25229;10;43295;;;;;;;;;;;;;;;;;6437759
"65132";423;157;136640;224;4;8;;;2665;1860;626;;;247;46383;1;71;105;859793;;;30;21020;216;129383;;;;;25;186257;;;3;2126;7;7835;5;4876;1;5160;;;62;80551;17;47086;3;1192;;;48;42610;;;21;103463;;;;;;;;;;;;;;;;;1537806
"65133";616;131;556435;209;5;9;;;2548;1216;762;;;257;66620;3;31;242;3188404;1;18234;55;87081;182;119367;;;;;84;2979276;;;56;55288;7;107492;2;88783;3;12843;;;50;93957;10;48290;3;5791;1;38736;81;102757;8;139982;4;51451;4;3426;;;;;;;;;;;;;;;7207809
"65134";488;91;261949;153;5;25;;;4061;3163;583;;;175;56096;5;2334;203;3399344;;;40;47972;117;105604;;;;;83;770470;;;8;13486;27;86486;1;707;5;28577;;;75;147563;24;59785;9;4950;;;67;111110;;;2;1463;2;2908;;;;;;;;;;;;;;;4838855
"65135";1331;275;399705;552;9;36;;;5619;3161;1392;;;724;129184;;;400;3887550;;;67;63143;576;406686;;;;;128;2036944;;;39;28335;15;186452;5;3067;7;152026;;;174;153457;38;81531;6;1454;1;23313;162;153946;5;52580;5;20901;1;2704;;;;;;;;;;;;;;;7383273
"65136";363;32;169894;74;7;10;;;1807;1091;345;;;101;28034;2;34;230;1252978;2;21112;93;77399;23;24880;;;;;138;3166982;;;40;65693;15;35910;17;8647;1;20712;;;138;90812;8;20481;11;21086;;;102;307211;;;;;1;1467;;;;;;;;;;;;;;;5143438
"65137";529;138;145409;244;3;12;;;2772;1831;784;;;267;66848;7;2089;152;1412770;;;36;30561;259;189456;;;;;37;785161;;;7;15571;17;13791;3;2189;1;2571;;;88;91133;5;2013;5;2761;;;44;55813;;;16;64944;1;3623;;;;;;;;;;;;;;;2741294
"65138";525;194;480171;235;5;7;;;3359;2029;1141;;;220;50826;;;184;2570487;;;57;40711;196;152835;;;;;99;1006969;;;22;17815;3;9603;3;1136;1;100;;;110;151152;30;90613;14;43296;;;71;119601;;;;;;;;;;;;;;;;;;;;;4255144
"65139";697;10;12403;112;11;2;;;1999;813;78;;;142;19514;2;53;216;1813805;;;58;262836;65;52222;;;74;2344290;422;21743711;5;1129925;189;353761;5;82535;7;2617;;;;;134;176593;;;;;;;32;28079;;;;;;;5;2745524;9;1422139;;;;;;;8;12249;;;32177604
"65140";394;157;252775;163;2;7;;;2492;1624;684;;;162;26139;1;3;78;694883;;;16;13758;187;139962;;;;;85;336946;;;1;5118;7;61668;1;10313;4;16122;;;45;35931;3;14873;3;1308;2;11181;22;30962;;;1;15753;;;;;;;;;;;;;;;;;1414920
"65201";493;10;38532;194;8;6;;;2684;1968;72;;;221;36909;2;34;197;1838855;;;109;792653;128;93026;;;12;3692838;110;9300110;2;21034;32;107335;12;71585;8;5026;1;12991;2;13863;85;88881;17;22324;;;;;85;64098;;;2;5921;;;8;322237;3;342479;;;;;;;;;;;16832199
"65202";1079;1;912;113;8;10;;;2752;2141;18;;;174;23786;11;1575;419;2377928;;;332;1132640;62;54540;;;18;240855;363;7535056;;;171;155787;7;167728;3;412;3;14488;1;696;93;145104;10;94282;;;1;6362;84;66988;;;;;;;;;;;;;;;;;;;;;12018227
"65203";1049;11;147588;144;7;10;;;5599;2821;203;;;283;28887;;;432;1790987;;;162;687191;86;51657;;;57;1655516;441;17865821;3;55260;161;760265;5;130772;6;685;1;51077;;;101;114749;11;38398;;;2;3414;99;50043;;;;;;;2;1806;;;;;;;;;2;1292;;;23286528
"65204";1297;75;330642;271;7;15;;;4146;2521;1031;;;359;86017;2;22;489;3035372;;;325;725290;175;133782;;;;;520;6496333;;;85;76222;10;189243;26;65830;2;85700;;;212;207430;18;134071;14;9037;1;15483;200;165015;5;69865;10;27565;7;3280;;;;;;;;;;;;;;;11525557
"65205";729;4;14967;124;8;12;;;2435;1449;154;;;168;22019;;;334;1862974;;;173;231895;48;52273;;;28;569487;304;7149543;;;112;114459;14;96018;3;274;3;34344;;;71;72113;12;78387;;;2;5290;91;59750;;;1;1425;;;;;;;;;;;;;2;1709;;;10350251
"65206";253;9;24517;73;5;5;;;2596;2013;275;;;85;27272;;;141;2963055;;;115;602539;25;28178;;;;;156;3825208;;;56;69316;6;1315;8;1057;3;2926;;;78;93204;14;49552;;;;;52;50444;;;;;;;;;;;;;;;;;;;;;7714066
"65207";1195;124;214323;330;10;16;;;5843;4067;833;;;361;72702;;;394;4459283;;;234;1398356;165;128658;;;;;453;16739553;;;191;353179;11;363054;12;92183;7;83130;;;166;218477;10;123721;5;5580;2;33557;152;193221;6;85470;4;14572;4;4335;1;619;6;109781;;;;;;;;;;;24479431
"65208";780;20;60943;272;10;31;;;5007;4108;199;;;340;74400;2;179;191;2596140;;;188;984596;186;145733;;;6;141357;270;9476881;;;112;174353;9;54241;9;13306;5;65554;2;8260;147;190646;34;89022;3;2078;;;150;197650;16;189590;3;10297;;;;;;;;;;;;;;;;;14414283
"65209";910;93;136915;336;12;21;;;6410;4983;703;;;432;64815;1;3;327;3135854;;;204;1059073;256;154151;;;28;2771162;200;13279468;3;45417;37;154450;33;42680;17;25418;1;6291;4;4544;172;197759;31;54534;8;2552;;;152;89832;3;17101;4;19456;1;1684;13;6911009;4;1651198;;;;;;;;;;;29688451
"65210";1948;36;46946;300;34;23;;;7978;6388;458;;;566;73262;1;60;785;4234056;;;436;1953855;157;125523;;;282;16721761;524;24463012;17;697883;149;274887;97;231392;34;251010;;;2;17199;302;339765;35;52534;1;130;;;235;118806;;;2;3000;4;1875;71;16573876;29;14601854;;;;;;;;;;;80735740
"65211";584;28;19607;196;7;8;;;4053;3280;224;;;193;32298;19;2942;265;2798284;;;45;104268;112;87568;;;11;360311;166;9202114;;;67;139765;22;58746;5;19680;;;1;6010;71;141415;6;20697;2;1262;;;52;49792;;;3;5625;;;;;;;;;;;;;1;265;;;13030777
"65212";368;4;3278;150;11;11;;;2316;1523;22;;;161;35274;;;127;2983064;;;79;717045;94;54036;;;;;146;12709104;;;57;164463;2;6335;13;37024;;;5;13741;83;136120;9;69075;;;;;76;76909;;;4;25445;1;2350;;;;;;;;;;;;;;;17029985
"65213";355;3;25000;99;16;2;;;2041;1004;574;;;148;31856;;;140;2647645;;;99;791158;50;44816;;;14;1007321;114;11898353;;;62;200224;10;32167;12;5991;;;;;83;170087;6;39169;;;;;84;80934;1;34181;3;5224;;;;;;;;;;;;;;;;;16989126
"65214";668;1;1120;122;7;5;;;3994;3345;6;;;180;28170;2;407;203;1529089;;;169;664855;57;44401;;;11;580424;298;9701825;;;134;151439;8;61753;6;12241;4;13171;2;16623;90;132641;14;62603;1;237;1;3276;82;58696;;;;;;;1;33834;;;;;;;;;;;;;13095685
"65215";1713;332;350110;847;14;24;;;10111;5896;2366;;;931;203740;144;33848;186;1550130;;;124;540336;816;422691;;;;;136;6962968;;;46;115755;16;216396;3;20966;7;27076;;;271;294176;25;100623;47;39851;9;22945;84;81328;;;15;60467;7;9311;4;44980;;;;;;;;;;;;;10747587
"65216";1741;150;192912;768;36;49;;;10305;7975;968;;;752;118829;1;24;366;2520319;;;335;1033624;561;468829;;;143;17402092;673;85790563;28;4876320;214;1157210;110;306589;21;155574;10;132517;;;337;578360;67;322577;11;7142;1;11288;204;140048;1;4788;7;19691;2;2010;39;10524826;5;1249628;;;;;;;;;;;126822848
"65217";672;89;205304;224;4;8;;;3243;2421;615;;;265;42209;;;234;1509046;;;97;144581;179;139677;;;;;190;4344424;;;87;93214;25;28165;9;1429;13;33609;;;108;75802;20;22093;;;;;88;42315;;;5;7226;1;1957;;;;;;;;;;;;;;;6485747
"65218";459;5;9253;124;8;2;;;3113;1965;34;;;99;23176;1;123;215;3471585;1;5309;127;1207837;54;44777;;;;;243;8445463;;;112;172278;4;21543;5;2821;;;;;135;170968;6;25345;;;;;30;55203;;;;;;;;;;;;;;;;;;;;;13646428
"65219";496;12;13791;159;6;12;;;2975;2085;105;;;191;37651;22;6476;167;1971555;;;156;821436;92;70523;;;2;101109;161;4234705;;;70;91327;3;92873;3;5318;2;36478;;;80;118053;13;42130;2;668;;;49;58664;;;6;46883;1;2572;;;;;;;;;;;;;;;7738421
"65220";1519;113;140765;456;24;10;;;7507;5149;904;;;514;99440;;;259;1733795;;;246;1238449;355;278607;;;56;4483765;701;38016704;1;11026;352;633967;74;151769;31;87024;4;51124;;;370;358051;39;87123;26;40166;2;12058;201;167402;;;35;401841;;;14;2847194;;;;;;;;;;;;;50699505
"65221";599;54;393950;160;17;23;;;3884;2402;739;;;251;34819;8;1285;164;2633607;;;172;1061431;75;48725;;;28;2072095;211;11200014;;;110;198502;11;91579;3;269;2;8879;;;81;116645;11;40384;;;5;28252;78;102197;;;6;15790;1;845;;;;;;;;;;;1;86;;;17655318
"65222";718;13;101084;250;5;6;;;3366;2535;182;;;278;60770;1;6;257;2079363;;;174;356990;163;118342;;;;;243;2787153;;;78;35249;24;21668;3;178;2;14928;;;133;110856;23;30625;4;2680;;;97;83960;;;6;21769;1;3466;;;;;;;;;;;;;;;5728003
"65223";891;9;25729;145;22;6;;;2728;1561;101;;;253;36931;;;197;2292026;;;236;1248780;32;35223;;;198;6570762;533;21706244;11;478903;153;258163;92;95509;46;98656;2;2902;2;653;222;212580;9;98149;;;;;144;86475;;;;;;;54;16184912;16;2638557;;;;;;;;;;;52045425
"65224";1018;18;88692;131;6;5;;;2397;1228;261;;;241;31471;1;29;475;2264944;;;480;1440264;50;34174;;;19;460208;466;10877668;;;105;188317;72;41832;12;3842;2;14663;;;196;129657;14;79856;;;;;121;57714;;;;;;;2;294771;;;;;;;;;;;;;15919410
"65225";1738;60;115280;624;44;20;;;9064;6770;443;;;637;118162;10;275;413;4164026;;;180;778685;424;353565;;;105;11699250;763;87032650;1;28759;280;1027126;31;375047;13;26798;8;121830;;;250;359271;19;223791;2;5091;4;16747;111;238748;2;12046;10;74790;1;4279;1;172937;;;;;;;;;10;3494;;;106833873
"65226";585;32;117937;201;7;6;;;3275;1827;269;;;236;55352;1;14;132;1738904;;;126;1304310;152;144103;1;22;;;226;8092179;;;64;99203;3;25262;4;1188;1;2269;;;126;170861;15;68521;8;10742;;;124;113947;;;6;23580;;;;;;;;;;;;;;;;;11850457
"65227";380;5;3950;122;5;3;;;1999;1356;38;;;125;26651;1;1;204;2784324;;;114;403314;56;52820;;;3;80314;142;4954093;;;45;82725;26;37155;5;26184;6;29527;2;6100;105;100570;16;40209;;;;;50;44916;;;3;6013;;;;;;;;;;;;;;;;;8674916
"65228";367;7;3722;108;5;4;;;1642;971;52;;;108;20324;1;38;121;1334502;;;87;543473;30;35479;;;;;148;5871663;;;62;114807;12;160041;6;3240;3;51332;;;55;116250;8;92556;;;2;8590;55;147539;;;5;8175;;;1;6337;;;;;;;;;;;;;8514346
"65301";1215;46;180969;593;25;19;;;8740;5846;444;;;501;150218;;;508;12743414;7;6440;233;1531345;391;450965;;;;;373;14115423;;;105;142942;17;40272;38;182722;;;7;80617;308;416852;35;160236;3;4349;3;66206;149;300569;2;100813;10;658590;1;3678;;;;;;;;;;;3;37061;;;31155651
"65302";307;49;62144;96;1;4;;;943;511;343;;;88;15404;;;159;1125534;;;33;33398;76;55196;;;;;42;254563;;;4;619;2;6438;;;;;;;42;32500;1;6363;;;1;11662;23;20139;;;;;;;;;;;;;;;;;;;;;1561816
"65303";803;12;31469;172;9;4;;;3327;1457;93;;;200;38973;;;249;1871841;;;157;760986;133;119492;;;;;359;10618850;;;107;174624;12;76195;12;17424;3;19038;1;1618;164;170083;17;131415;;;1;70153;67;64060;;;10;59240;;;3;857;;;;;;;;;2;1992;;;14194849
"65304";460;3;3535;118;12;9;;;2098;1238;28;;;132;18822;;;116;1148729;;;135;1441883;32;30441;;;19;2397313;291;23618326;;;141;411413;2;60045;6;906;;;;;96;86814;1;6116;;;;;80;63538;;;;;;;;;2;295565;;;;;;;5;18124;;;29579911
"65305";444;4;3620;137;7;;;;1848;1277;28;;;142;16205;;;141;1293919;;;81;170799;85;74208;;;50;2695450;178;4030273;;;65;50135;1;4501;13;4196;;;;;67;74053;2;379;;;;;54;42069;;;;;1;1126;;;2;70724;;;;;;;;;;;8528037
