KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"03026";"Neustadtl";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5757781
"03027";"Innerochsenbach";"M34";"30512";"Ferschnitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4218113
"03028";"Oed Markt";"M31";"30522";"Oed-Oehling";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1817024
"03029";"Öhling";"M31";"30522";"Oed-Oehling";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8817916
"03030";"Perbersdorf";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2254003
"03031";"Preinsbach";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4934447
"03032";"Ried";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6511471
"03033";"Schaltberg";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5798889
"03034";"Scherbling";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6749725
"03035";"Schindau";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7409185
"03036";"Schönbichl";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7850292
"03037";"Schweinberg";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9378693
"03038";"Seisenegg";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5761711
"03039";"Stephanshart";"M31";"30503";"Ardagger";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17211085
"03040";"Toberstetten";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3511272
"03042";"Ulmerfeld";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2212476
"03043";"Viehdorf";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6703123
"03044";"Wallsee";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3385975
"03045";"Windpassing";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6425306
"03046";"Winklarn";"M31";"30541";"Winklarn";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7835679
"03047";"Kleinwolfstein";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6609000
"03048";"Zeillern";"M31";"30544";"Zeillern";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";21567510
"03101";"Aigenfließen";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10451439
"03102";"Altenhofen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6111704
"03103";"Au";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6021933
"03104";"Badhof";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4329289
"03105";"Brunnhof";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7194784
"03106";"Dorf an der Enns";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4555818
"03107";"Edelhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6229737
"03108";"Endholz";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8469084
"03109";"Ennsdorf";"M31";"30508";"Ennsdorf";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7693053
"03110";"Erla";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13828199
"03111";"Gstetten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3129608
"03112";"Haag Stadt";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2734761
"03113";"Haidershofen";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4873085
"03114";"Heimberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3609421
"03115";"Hofkirchen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6215576
"03116";"Holzleiten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4503270
"03117";"Knillhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3997939
"03118";"Krottendorf";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4803246
"03119";"Limbach";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5801225
"03120";"Ottendorf";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5950746
"03121";"St. Pantaleon";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14553243
"03122";"Penz";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7098606
"03123";"Porstenberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2969344
"03124";"Radhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5196471
"03125";"Ramingdorf";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1560402
"03126";"Oberramsau";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8785543
"03127";"Reichhub";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7794549
"03128";"Rems";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5072711
"03129";"Rubring";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7338859
"03130";"Salaberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3718122
"03131";"Schudutz";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6275952
"03132";"Sträußl";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6023769
"03133";"Strengberg";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4128538
"03134";"Thürnbuch";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6118652
"03135";"Thurnsdorf";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13033193
"03136";"Tröstelberg";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5177961
"03137";"St. Valentin";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6733808
"03138";"Vestenthal";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4212532
"03139";"Wanzenöd";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7267099
"03201";"Abetzberg";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6490947
"03202";"Aschbach Dorf";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3700695
"03203";"Aschbach Markt";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2850656
"03204";"Oberaschbach";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8198704
"03205";"Biberbach";"M31";"30507";"Biberbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28409587
"03206";"Bubendorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";11193889
"03207";"Ertl";"M31";"30510";"Ertl";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";21135096
"03208";"Grub";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7782392
"03209";"Hartlmühl";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7664970
"03210";"Hohenreith";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6241326
"03211";"Holzschachen";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3680657
"03212";"St. Johann in Engstetten";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7418194
"03213";"Krenstetten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6313774
"03214";"Kirnberg";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14229653
"03215";"Meilersdorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10045766
"03216";"St. Michael am Bruckbach";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10829221
"03217";"Mitterhausleiten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9715874
"03218";"St. Peter in der Au Dorf";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";19572462
"03219";"St. Peter in der Au Markt";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";1644402
"03220";"Rohrbach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4955748
"03221";"Schwaig";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5985358
"03222";"Seitenstetten Dorf";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28123483
"03223";"Seitenstetten Markt";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2337958
"03224";"Weistrach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5695036
"03225";"Wolfsbach";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9765565
"03301";"Allhartsberg";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17046281
"03302";"Böhlerwerk";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";656538
"03303";"Garnberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14833158
"03304";"Großhollenstein";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";31984755
"03305";"Haselgraben";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14376217
"03306";"Hochau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4382817
"03307";"Kogelsbach";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";12305326
"03308";"Konradsheim";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";22137446
"03309";"Königsbergau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8979011
"03310";"Kreilhof";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13296043
"03311";"Krengraben";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14358001
"03312";"Kröllendorf";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4287776
"03313";"Maisberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";12369297
"03314";"Oberkirchen";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";54161157
"03315";"Ofenberg";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2311576
"03316";"Oisberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";11078839
"03317";"Opponitz";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";20081033
"03318";"Prochenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7650013
"03319";"Prolling";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";26329016
"03320";"Rien";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5561036
"03321";"Schwarzenbach";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8187326
"03322";"Schwarzenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";13030813
"03323";"Schwarzois";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8713437
"03324";"Sonntagberg";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17767986
"03325";"St. Georgen in der Klaus";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";10284225
"03326";"St. Georgen am Reith";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";14407278
"03327";"St. Leonhard am Walde";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";18676472
"03328";"Thann";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9081615
"03329";"Waidhofen an der Ybbs";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";4726972
"03330";"Waldamt";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";18310747
"03331";"Windhag";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";20942195
"03332";"Wirts";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";28938063
"03333";"Ybbsitz";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3410330
"03334";"Zell Arzberg";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten Melk Scheibbs";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6508836
