"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"80011";4690;526;698145;1069;13;84;;2;15922;8521;5943;;;1347;128347;202;26955;3044;6367499;3;21422;341;793911;394;211190;;;29;4538746;802;15964897;1;88497;;;20;150904;3;325;;;;;427;471286;9;49175;;;;;32;34214;1;4880;9;11126;2;1831;;;5;781394;;;;;;;;;;;29646599
"80101";6295;1105;2188523;1872;26;139;;3;27619;17857;9135;;;1894;415485;159;17260;2002;4779844;68;327853;228;470835;1445;779262;4;12995;21;772004;2356;23155416;10;1144025;177;75345;61;490353;5;4945;23;38342;;;542;904621;43;396276;34;36334;6;104088;328;595993;26;239190;21;81450;4;6138;15;1433164;90;3927529;;;;;;;;;14;34968;40208747
"80102";5523;2825;9045489;1944;47;177;2;2;27333;11750;15312;;;1690;336636;174;17675;1533;7038687;;;167;720348;1387;731091;;;983;26589618;819;38056950;59;1611184;;;212;1509499;31;174216;;;;;390;1134673;;;4;2607;;;58;117314;13;242345;13;92984;5;2750;319;19650709;140;85041902;25;12768087;;;;;;;;;195839275
"80103";7082;1418;5541076;1540;28;84;4;;20756;8496;11783;5;;1384;279807;30;2971;1817;6434903;3;478;158;154317;1341;883244;;;17;2429958;3553;17382396;113;4597510;1012;134895;105;433236;27;114375;8;39541;5;31279;682;560557;15;71489;14;12658;;;173;192038;3;20143;144;586146;5;8302;7;1267129;21;14667271;2;93378;;;;;;;;;50398021
"80104";4223;929;4065015;633;17;64;4;;9572;2785;6384;;;547;106072;19;4535;577;3565913;1;1425;64;134548;473;316419;;;23;2239015;3061;18555893;51;4686037;893;200011;50;133391;6;7439;5;18461;;;451;321157;22;34800;26;12497;;;87;118634;4;3032;19;41995;3;1978;5;1779;14;4153966;;;;;;;19;169731;1;609;34658997
"80105";3815;688;689751;1298;18;70;;;16816;9589;6719;;;965;153955;380;47167;1618;2709897;2;962;303;246046;824;424696;;;41;2981466;882;18262335;7;501324;21;55351;88;322146;7;150737;;;;;263;492170;;;19;32873;;;70;63697;6;20707;25;57128;3;2437;2;235795;21;2424679;1;3236;;;;;10;46622;3;1904;29188804
"80106";3334;1517;3891431;1002;8;34;;;11272;3562;7620;;;828;192986;100;8252;434;2401816;8;30689;112;124883;897;566903;;;23;2590512;1723;10388404;;;435;89113;28;171349;1;2951;5;29144;;;212;346764;19;108538;7;3649;2;41481;53;129256;;;5;28419;5;4214;;;3;2314384;;;;;;;;;;;19573707
"80107";3591;755;1393882;977;11;69;;;11609;4282;6330;;;833;152838;205;27661;960;1675131;21;36317;127;132094;610;298108;;;20;3334432;1613;16529615;6;229536;342;104270;23;326668;7;8258;7;83097;;;461;347326;30;136676;7;2769;1;38426;172;296037;17;245150;15;33555;3;1858;;;14;6823891;;;;;;;;;;;30863713
"80108";2205;447;395658;903;7;38;1;;9601;5082;4146;;;775;111594;136;16949;1069;1477409;;;64;32413;658;359145;;;2;142659;202;7461246;1;38171;6;48245;31;87188;4;1527;17;15813;;;292;147771;12;11147;7;7454;;;39;25518;1;12885;14;31214;4;3279;2;1644;5;1578778;;;;;;;;;5;883;11612049
"80109";4147;646;1654253;1212;19;101;;1;18305;12953;4965;;;1087;241788;187;23334;841;3825463;;;39;55218;898;469204;;;120;19740649;1968;17524657;19;550524;414;122728;54;395626;23;1264881;4;36931;;;383;674607;35;124103;9;26012;1;83897;122;311948;2;54428;6;31997;2;3180;;;15;19961120;2;149186;;;;;;;;;65671481
"80110";8701;273;249993;1694;133;181;;11;44918;39893;2567;165;;2225;435192;601;72567;3261;5718754;;;486;1017223;982;390328;;;2173;100062000;903;32643766;60;1725521;1;5632;304;2182186;60;548957;4;77569;;;711;1227688;18;449428;19;46285;;;126;134714;1;22562;9;33982;6;3003;442;28713243;169;206764788;65;84611999;;;;;;;;;466887387
"80111";1186;407;1031411;575;10;44;2;2;9864;6469;3000;;;561;159649;62;11380;385;3469279;5;32880;31;97926;500;319735;;;20;11541188;77;9825818;4;116694;11;78592;35;242659;6;9509;7;15588;;;234;459015;28;139657;8;9054;2;62417;87;198078;;;9;80481;2;2361;;;5;6691787;;;;;;;;;;;33563747
"80112";4798;1947;4695091;1852;41;106;1;5;33707;16110;16983;;;1476;231456;625;74114;2292;4995614;;;118;281588;1035;512275;;;339;34274069;523;36874219;75;1776254;2;4988;153;1063988;20;184172;1;504;;;455;941186;;;11;17635;;;71;177751;1;1495;10;26970;3;2509;52;2382004;89;51212863;16;2386532;;;;;;;;;137422186
"80113";1262;140;87010;460;7;36;;;7075;5840;1072;;;466;79915;39;4153;169;746887;;;28;24730;504;271446;;;;;436;4193388;;;143;34516;8;151606;2;995;5;89042;;;148;153332;12;34286;4;3135;;;34;36212;6;8964;5;27878;2;966;;;;;;;;;;;;;;;5861451
"81001";3901;1216;2556195;1964;20;37;;;18918;10989;7201;;;1578;360312;141;12784;735;2761326;;;1;775;1630;1154546;;;27;1048260;851;17342866;23;1444248;52;10887;40;82063;1;3623;1;106;;;340;411229;7;2444;25;34811;;;56;148327;3;214403;11;52564;10;25525;1;71125;67;26744284;;;;;;;1;22;;;51926508
"81002";1805;320;313877;531;8;33;;;6771;4396;2247;;;345;66971;19;1161;575;2471163;;;19;16990;504;304601;;;;;555;4092207;;;;;11;254492;1;676;;;;;117;613882;4;16814;6;9000;;;20;31816;3;10275;2;3566;2;4931;;;;;;;;;;;;;;;7898545
"81003";1236;383;1010245;474;4;9;;;5198;2437;2456;;;383;66958;25;933;464;1295237;;;3;1557;428;238885;;;;;207;1996441;;;1;2240;13;144141;;;1;2376;12;15525;104;114153;;;1;228;16;89620;14;11537;3;32233;9;17336;2;4179;;;;;;;;;;;;;;;4033579
"81004";1298;333;895730;594;5;19;;;7795;4656;2963;;;574;142618;31;2073;251;1828291;;;9;52857;563;368110;;;;;315;2893875;;;27;9629;16;197057;2;1234;3;6340;2;7480;126;190204;13;11861;9;3526;21;116943;60;151719;36;142536;1;9679;1;1912;1;43;;;;;;;;;;;;;6137987
"81005";1111;203;254478;357;6;13;;;4968;3533;1345;;;328;79783;20;1508;405;2233113;;;5;23945;342;239994;;;11;333887;302;7942193;1;33713;;;5;25464;3;782;;;1;503;110;130556;6;743;6;1887;;;30;28818;4;2310;6;12863;2;1882;;;7;401652;;;;;;;;;;;11495596
"81006";1299;39;30583;286;16;19;;;5649;5061;466;;;303;47043;23;2992;519;2280951;;;27;59137;192;105877;;;25;2185048;499;13175215;1;438732;24;10204;6;59864;1;1678;;;;;129;173609;2;260;5;1748;;;15;5501;;;1;992;;;2;625;7;7686067;;;;;;;;;;;26235543
"81007";2856;500;1042679;1737;14;33;;;18000;13617;4003;;;1674;619832;374;42021;181;1003825;;;6;2367;1383;1337566;;;;;14;117019;;;;;32;219286;1;111;3;20834;;;282;434808;1;1136;28;57179;7;250753;116;352314;;;23;128965;2;2446;;;;;;;;;;;;;;;4590462
"81008";300;62;44230;205;1;3;;;1390;1056;332;;;134;25073;11;1328;90;351528;;;;;160;96654;;;;;;;;;;;;;;;;;;;24;24231;;;1;564;;;1;100;;;3;3058;1;447;;;;;;;;;;;;;;;502983
"81009";497;12;20982;67;2;9;75;;1921;1739;133;;;81;19941;4;617;227;1151656;;;20;43135;58;73022;;;;;186;1403669;;;;;2;15178;;;;;;;41;67763;;;;;;;5;6500;;;1;3207;1;608;;;;;;;;;;;2;1029;;;2785296
"81010";727;722;3296861;457;3;14;89;;5283;1281;4001;;;373;87650;29;5345;155;1976893;1;3165;1;16;390;244625;;;;;44;510391;;;;;7;179545;;;;;;;109;239545;1;11997;5;3670;;;35;54387;;;2;17644;3;7426;;;;;;;;;;;;;;;3342299
"81011";1635;59;46350;402;15;4;4;;7367;6152;494;;;456;72553;39;6117;650;3076230;;;26;136822;299;212688;;;49;9788276;537;15509355;;;;;5;88186;1;929;;;1;3067;91;188047;;;3;1399;;;18;8819;;;;;;;4;2248759;5;4032285;;;;;;;;;;;35373532
"81012";2689;991;2549698;1415;5;22;;;11777;5775;5788;;;1124;272845;86;6805;258;2124771;;;7;3240;1281;796334;;;;;750;2905395;;;59;6398;55;151624;1;93;7;1445;;;257;330943;14;62599;19;19858;6;43001;107;139115;7;15708;8;37650;4;4660;;;;;;;;;;;;;;;6922484
"81013";1653;265;475428;614;6;23;;;5931;2974;2035;;;521;94439;60;3408;624;2241437;3;7379;11;18107;510;288125;;;1;36104;296;6503505;;;6;74511;8;3920;;;;;4;11110;153;136900;;;6;6860;;;17;17019;1;5358;123;368402;2;972;;;2;829340;;;;;;;4;3506;;;10646896
"81014";3087;752;938545;1497;7;24;;;12772;6995;5267;;;1369;424370;137;9786;566;1022818;;;41;39688;1222;780804;;;;;724;3092289;11;1002946;177;26327;8;49333;1;1836;2;8788;;;191;267902;4;22171;22;30664;1;14894;85;214023;15;50648;9;26342;3;8770;;;22;1466399;;;;;;;;;;;8560798
"81015";4238;1126;2098264;1839;11;51;8;;15081;7404;6985;;;1055;267033;56;4137;1641;4039728;1;763;22;38174;1176;718305;;;49;940601;1031;7348009;22;2148886;271;54138;35;106982;1;3723;1;460;;;310;347999;;;16;18232;1;21853;59;127170;5;6995;18;19884;3;3343;1;260310;52;4588138;;;;;;;;;;;21064863
"81016";2756;528;570884;704;21;35;;;10368;6535;3642;;;622;113429;30;2002;1065;3441589;1;23;33;55076;652;407538;;;50;4162496;883;11666485;1;153653;1;2494;19;206625;1;239;;;2;3585;181;453053;;;9;13874;3;13638;15;15829;;;2;13386;1;805;;;2;6979396;;;;;;;;;;;27705215
"81017";1720;608;1453051;834;4;9;;;8257;4294;3797;;;746;157499;43;2731;276;1419350;;;1;560;781;465399;;;;;361;672409;;;2;1459;7;165418;;;;;;;166;345192;;;9;12949;;;34;64551;;;24;79614;1;7826;;;;;;;;;;;;;;;3394957
"81018";754;6;5315;95;4;5;;;1914;1715;42;;;109;16326;5;387;255;1181158;;;9;13265;54;33947;;;2;474398;417;4704991;;;;;5;23872;;;;;;;43;83617;;;;;;;1;1090;;;;;;;;;;;;;;;;;;;;;6533051
"81019";1672;75;61426;413;28;15;;;8319;6690;793;;;571;101398;50;7894;417;2797906;;;11;26488;287;180092;;;113;32464761;682;24669505;2;8533;5;540;13;160097;4;12514;6;7470;;;77;212862;2;369;2;1785;;;20;83508;2;4733;2;914;;;;;4;6967346;;;;;;;;;;;67708715
"81020";2540;504;748289;1209;6;14;1;;14014;8699;3968;;;1304;384986;150;14036;196;1086696;2;799;3;23040;1225;932228;;;;;289;800479;;;1;443;12;149363;1;40;;;;;222;484017;2;919;27;75315;;;63;215022;;;10;125605;4;12560;1;58;;;;;;;;;;;;;4305606
"81021";120;53;233202;67;;4;;;869;377;481;;;52;95051;5;843;7;42439;;;;;7;7784;;;;;2;3388;;;;;4;15529;;;;;;;19;42104;;;15;56282;5;11661;47;169396;;;;;;;;;;;;;;;;;;;;;444477
"81022";4;2;1287;4;1;;;;57;32;25;;;3;1178;;;;;;;;;3;3337;;;;;;;;;;;;;;;;;;;;;;;;;;;1;45;;;;;;;;;;;;;;;;;;;;;4560
"81101";2495;508;580223;827;6;36;;;9813;5363;3986;;;644;116180;14;1377;667;2274146;4;7538;9;10869;777;540742;;;3;6931;823;5053867;;;111;50574;1;951;2;9640;;;1;147;146;198485;;;6;3988;1;9729;16;11062;1;5148;22;88719;2;2720;;;2;496488;;;;;;;1;4789;;;8889301
"81102";2243;330;1085414;781;5;31;37;;8304;4879;3091;;;669;453512;115;30499;193;761650;;;2;1524;503;561628;;;;;1009;1338649;;;;;14;130556;2;37308;;;11;11288;193;739187;;;22;79470;2;58622;166;594859;;;9;79447;7;38206;;;;;;;;;;;;;;;4916405
"81103";2875;455;729334;1397;18;48;70;;10207;5840;3512;;;1001;308906;64;3395;993;1381500;1;4297;60;78619;1060;810169;;;26;454718;460;3620106;33;4118628;111;30759;20;61086;2;681;1;15411;;;329;275111;27;28736;23;18106;1;19807;122;146599;;;13;61537;2;4374;6;414776;39;9111179;;;;;;;;;;;20968500
"81104";4090;1195;1130960;2018;14;68;21;;17750;8816;8162;;;1790;309154;68;5098;1420;3178113;1;534;19;15754;1847;1097672;;;38;4702227;448;9675952;4;626835;6;50269;13;82023;2;4216;2;10285;4;3407;374;372776;19;66147;12;33857;;;66;105638;;;7;49197;3;4764;;;8;1767249;;;;;;;;;;;22161167
"81105";1411;263;283204;491;4;31;1;;4413;2330;1927;;;388;66959;33;3255;770;1231369;;;11;16086;395;233283;;;7;655424;146;2428628;;;;;5;8181;;;2;2036;3;2315;95;107376;4;3877;1;2258;;;5;7432;2;8614;2;2348;2;1346;;;;;;;;;;;;;;;4780787
"81106";1324;17;9011;500;16;20;29;;7909;7491;201;;;486;77189;67;11292;611;3688021;1;6279;44;237803;313;177376;;;58;7252098;249;14649083;;;8;73216;5;107943;2;13094;;;;;103;203697;2;525;6;3711;1;25978;28;19029;;;;;2;1426;2;114551;7;7804674;;;;;;;;;;;34466985
"81107";3290;859;941180;1381;6;47;4;;13622;6971;6190;;;1282;273025;100;10427;880;1903394;;;44;216258;1138;591456;;;15;176919;687;8711487;10;2148607;205;35111;26;105990;2;577;11;60826;1;154;327;301917;47;71218;43;24006;2;5232;117;213596;;;14;38116;4;7696;;;4;1882029;;;;;;;;;;;16778041
"81108";3087;621;494945;1325;6;38;;;10055;5024;4330;;;1149;185998;62;2565;1112;2015331;;;1;6245;1231;659915;;;12;782069;475;5112051;1;84060;5;39838;19;83187;5;7061;1;488;;;158;150912;6;2131;17;19504;;;62;74302;;;19;28040;1;1033;;;4;463881;;;;;;;4;17312;;;9718611
"81109";1277;50;31595;349;16;10;;;5132;4322;512;;;332;36332;61;6359;490;1490240;;;96;336392;215;109824;;;96;7508383;219;10726178;12;120464;1;3916;34;226482;;;10;11442;;;104;196198;;;2;2185;;;8;10679;2;4034;2;10172;1;1813;1;30;8;1819030;;;;;;;;;;;22620153
"81110";1880;201;142734;598;8;31;;;5749;3838;1442;;;625;77384;25;1807;787;1961947;;;16;50413;504;240042;;;49;8647716;464;9649354;1;839676;;;23;111974;5;1354;;;;;98;186216;;;2;1747;;;10;6608;;;1;5125;;;1;255;2;6930719;;;;;;;;;;;28712337
"81111";7224;1116;1948582;4374;44;94;175;;35026;23494;9523;;;3727;1116012;315;18624;574;1714397;37;46867;75;108946;3843;3045345;;;31;1508694;1301;17347931;22;3134246;330;106799;31;426215;2;37;9;95364;;;1013;914534;94;220326;84;83943;10;27520;544;1459759;;;37;185362;6;17236;;;32;13152331;;;;;;;;;;;44730488
"81112";1213;256;394665;621;3;22;54;;6665;4183;1960;;;476;110015;30;1893;352;1036804;;;1;22834;583;592799;;;;;106;3463341;;;;;2;1997;;;;;;;111;121884;;;5;30068;1;9219;13;30100;2;9271;33;103753;1;7893;;;;;;;;;;;;;;;5541871
"81113";2222;258;551387;1393;20;29;50;;10116;6607;3098;;;1549;813720;649;73080;15;63065;;;;;1085;926634;;;;;;;;;;;9;290697;;;;;;;221;581212;1;1221;21;36972;14;151333;26;49195;;;6;83316;5;5564;1;63;;;;;;;;;;;;;3076072
"81114";405;14;70581;112;6;4;;;1286;1056;145;;;81;12626;14;2749;172;571956;;;17;167395;72;49195;;;;;106;5083597;2;25172;;;8;15741;;;;;;;52;98303;;;;;1;19240;1;259;;;;;;;;;5;543828;;;;;;;;;;;6590061
"81115";1085;1085;6989494;602;7;31;;;8901;2186;6714;;;544;183966;55;4860;225;3919411;7;89797;;;531;400307;;;;;77;1370454;;;;;18;182246;;;1;1834;;;136;476930;3;77917;5;7521;1;82687;51;145942;;;5;42064;2;3558;;;;;;;;;;;;;;;6989494
"81116";1136;217;273260;420;2;20;;;4545;2624;1682;;;298;59524;10;965;533;1198825;;;14;14155;375;330239;;;7;485952;67;3840969;;;4;32976;;;5;48879;;;1;4992;72;83048;;;5;8176;1;16846;18;18876;;;26;142681;2;1730;;;;;;;;;;;;;;;6288833
"81117";281;83;69961;124;2;11;2;;1553;933;521;;;112;20291;18;675;108;375938;;;3;6571;100;74504;;;;;32;2700178;4;1503776;2;21726;4;27000;;;;;;;39;38555;11;43192;1;481;4;7336;1;525;;;;;;;;;4;1406538;;;;;;;;;;;6227286
"81118";4706;825;1049502;1689;44;111;18;;19890;12868;5797;88;;1409;270306;100;8713;2276;8112020;;;225;1281452;1196;974746;;;23;7192256;656;62099522;;;8;12973;67;832110;19;67169;5;23745;;;371;629277;8;2254;19;32251;;;74;172874;4;3687;17;103823;4;6057;21;16492977;6;4823015;;;;;;;;;;;103141227
"81119";1688;352;439083;772;9;29;;;9403;6731;2357;;;638;122565;55;2597;680;2498759;;;26;321134;632;355799;;;8;96293;230;11563963;1;6003;1;545;5;66218;1;86;1;1978;;;78;220266;;;5;9338;;;69;173840;4;33676;3;14649;1;776;;;1;1048453;;;;;;;1;13398;;;16536938
"81120";1947;294;385132;746;10;35;;;8190;4978;2357;;;632;123082;39;4087;718;1999759;1;1525;46;272972;698;435679;;;5;380674;284;8222913;;;1;901;7;115967;1;572;2;2285;4;5361;120;191016;1;1335;6;5487;6;53122;47;67914;3;80100;7;23000;2;10033;1;7384;6;430721;;;;;;;;;;;12435889
"81121";1198;270;458350;657;9;24;4;;7066;4148;2708;;;549;219014;21;979;89;241654;;;25;22451;628;500965;;;10;138617;153;3680684;16;1510349;40;23372;15;148705;1;408;8;26493;;;214;232078;60;50042;26;28903;17;8248;103;156281;;;6;16183;4;11568;;;14;4444553;;;;;;;;;;;11461547
"81122";2117;358;600845;744;8;41;2;;6766;4078;2312;;;585;103847;57;5191;1026;2253075;;;18;16461;655;451759;;;;;204;4021178;;;;;8;19237;5;27304;;;1;2647;140;269621;;;7;7900;1;25598;22;42302;3;14309;19;61930;1;575;2;3918;;;;;;;;;;;;;7326852
"81123";4961;216;243840;1806;73;64;;;24586;22033;1861;11;;2001;400524;234;21912;1564;6604387;;;185;963416;1359;830598;;;922;77499825;487;45039353;;;9;16378;37;1004319;16;160365;3;8636;;;411;716909;5;2724;39;81004;;;65;93358;;;26;140975;3;5975;6;87931;36;115273380;1;50069;;;;;;;;;249002038
"81124";900;402;411251;337;16;35;;;6525;4143;2223;;;322;65051;38;3241;279;2512084;;;11;41312;316;230794;;;21;1398807;136;4397952;;;;;4;61156;;;;;;;95;271055;;;1;535;1;711712;7;17232;;;3;17433;1;843;;;;;;;;;;;;;;;9729207
"81125";2219;242;594084;1213;7;35;39;;8920;6542;1973;;;1439;548634;231;24990;48;157422;1;2442;;;1247;1426875;;;;;154;394726;;;;;8;123405;1;418;;;;;262;777077;2;474;21;37505;4;65651;22;42334;4;1759;12;155583;1;41533;;;;;;;;;;;;;;;3800828
"81126";1122;276;390183;544;11;22;5;;6400;3439;2618;;;486;94459;33;2910;221;777346;;;112;1391773;463;397427;;;3;155928;196;8095317;3;1887856;26;62643;11;63882;11;5977;;;13;45835;223;188096;40;136602;11;13684;6;17159;30;34585;;;18;52680;1;862;;;3;1268423;;;;;;;40;636652;;;14693444
"81127";1719;118;96339;791;68;32;1;;8633;6326;919;84;;767;115705;171;15389;371;1273276;;;29;141987;683;416381;;;42;2051862;241;73772365;1;614603;3;12685;30;1052861;1;1995;;;;;170;410355;2;116;9;20212;3;113265;19;34811;5;24334;9;22958;1;528;1;944;75;78677015;;;;;;;;;;;158773647
"81128";1186;226;274224;435;8;24;22;;6598;3930;2340;;;359;62274;18;2003;366;1123714;;;31;228391;395;296984;;;;;243;5082150;;;1;300;14;110063;;;3;2647;;;103;476649;2;2564;6;6418;;;38;43655;8;34212;4;5635;3;1199;;;;;;;;;;;;;;;7478858
"81129";735;18;17842;148;39;;;;3786;3188;310;;;195;26834;39;4583;228;1085321;;;115;709757;107;60054;;;106;39157064;121;10149393;6;432591;;;21;262801;12;36183;3;2236;;;96;202227;;;11;12400;;;7;12679;15;111998;1;2340;;;;;32;50031930;;;;;;;;;;;102300391
"81130";2479;104;73546;621;32;31;52;;9349;7930;817;;;646;70035;80;7581;1029;2586735;;;127;564800;515;262228;;;202;24790816;378;17811454;;;6;7778;13;178391;1;25896;;;;;171;278381;1;118;2;3853;;;3;4009;;;5;10341;1;2213;2;114;14;15392830;;;;;;;1;1188;;;61997573
"81131";1909;538;779775;1113;8;53;3;;13316;8263;4736;;;1084;319015;22;2653;201;843071;;;60;355678;1061;820679;;;6;427608;131;10012587;3;1580629;30;69817;17;52620;12;80668;10;7219;1;3689;418;374479;57;247740;65;75735;8;35174;100;183409;3;42842;40;246957;2;7457;;;12;1589092;;;;;;;1;1765;;;17378818
"81132";2143;466;367067;791;5;34;;;6676;3077;2919;;;564;97079;16;1227;983;2371284;;;44;32754;738;481933;;;4;327896;243;4459508;;;;;2;3310;1;1228;1;6130;;;114;118500;;;1;538;;;2;1243;2;2793;7;9278;2;2635;;;;;;;;;;;;;;;7917336
"81133";1900;101;61884;697;14;42;;;6733;5586;736;;;724;109072;112;12081;821;2250446;;;86;692728;529;300035;;;27;3397341;260;15371045;;;;;22;99336;1;107;;;;;110;163476;3;784;9;7108;2;55070;8;4520;;;7;16817;2;2158;;;4;4900491;;;;;;;;;;;27382615
"81134";801;88;300858;220;3;16;1;;5217;3918;1185;;;158;32288;16;1517;434;1050139;;;;;187;142776;;;;;116;1792899;;;1;112;5;50122;;;3;3645;1;1573;59;360540;;;;;1;45691;25;72226;21;113905;;;1;805;;;;;;;;;;;;;;;3668238
"81135";2212;644;871033;1266;2;32;4;;9983;5514;4139;;;1168;313545;263;11387;299;1346923;19;37046;6;5572;1121;625155;;;;;325;2152504;;;;;13;214400;1;1991;;;;;207;544914;;;27;58026;4;89333;50;144882;;;19;71022;5;5168;1;729;;;;;;;;;;;;;5622597
"81136";2701;212;584710;1479;12;54;34;;11655;8093;2976;;;1672;605324;603;62331;94;668495;1;4393;3;15405;1310;978400;;;;;160;2596513;;;;;10;134959;1;5360;3;5094;;;276;890264;1;18;14;22369;23;362193;65;192960;6;62036;17;81519;6;61154;1;37;;;;;;;;;;;;;6748824
"81201";2264;78;334138;588;44;54;;;11791;10133;762;294;;738;106700;63;5783;943;5898713;;;130;893833;431;263566;;;205;18113373;523;21697458;2;5419;5;5912;15;127194;7;64366;5;2797;3;19911;198;998535;4;1749;10;19027;9;849104;27;36990;3;196221;3;5886;2;2210;3;519;6;6266640;;;;;;;;;;;55581906
"81202";811;13;8325;196;19;23;;;2571;1986;193;14;;262;37646;28;4490;238;1504777;;;53;419706;141;64423;;;213;16278850;153;10479371;8;146647;;;29;335324;5;32501;6;29553;;;77;88484;2;710;5;10265;;;14;21564;5;66163;2;4768;1;781;;;31;29595447;;;;;;;;;;;59121470
"81203";228;69;80531;177;1;8;;;2427;1773;602;;;139;39556;61;1941;29;64388;;;4;13931;144;91414;;;;;9;19042;;;;;3;14851;;;;;;;22;63754;;;4;2018;2;31170;1;398;;;2;14569;1;487;;;;;;;;;;;;;;;357519
"81204";1798;218;291336;419;16;36;;;9428;6284;2971;;;451;100368;60;4762;972;4439974;;;60;988115;337;175791;;;9;360034;277;17528939;3;633610;2;48222;12;132020;;;;;;;142;796975;;;6;18727;1;38983;25;34992;;;1;642;;;;;2;3543938;;;;;;;;;;;28846092
"81205";2086;80;80743;727;16;37;;;14022;12404;1008;;;811;156484;21;1220;810;4582381;;;88;763116;573;285259;;;266;25192775;334;20795894;2;399946;;;18;227572;8;16557;3;9424;;;101;245730;3;673;1;263;;;40;105779;;;3;18829;2;1970;;;34;11330755;;;;;;;;;;;64134627
"81206";1247;61;52533;268;18;15;;;4524;3692;502;39;;417;48265;70;12289;640;2652139;;;23;495752;136;68262;;;220;22288673;157;7220842;1;429439;;;14;48925;6;182370;4;106836;;;113;86577;2;295;2;1558;;;16;9384;;;1;1743;;;1;2286;1;5006055;;;;;;;;;;;38661690
"81207";1346;15;8956;500;12;20;1;;7637;7182;152;;;495;86034;17;1399;625;2567563;;;32;460608;421;217990;;;48;6633140;140;9051713;;;;;8;80673;1;7031;1;1228;2;331;100;147674;1;752;4;5213;2;72823;2;220;2;411;2;5318;2;3100;;;3;2376933;;;;;;;;;;;21720154
"81208";2180;63;51708;392;26;10;;;8683;6963;620;;;508;70967;54;5074;1099;3725671;;;118;1275162;275;135347;;;345;25963659;309;17397064;19;325370;;;22;410128;5;8811;19;25513;;;133;324544;3;34146;;;2;44860;8;4669;7;17063;1;7221;2;1044;8;83130;87;8665172;1;4113605;;;;;;;;;62638220
"81209";2705;582;654019;1073;15;44;;;12585;7280;4748;;;977;199374;130;16856;981;3268296;1;724;58;366827;840;554622;;;118;7050558;308;15216518;5;123442;;;25;206080;1;307;4;75556;;;210;617953;1;206;6;17827;5;220110;43;73154;1;465;7;39528;3;3948;;;;;;;;;;;;;;;28052351
"81210";1647;1242;6068867;633;21;76;26;;10949;1795;8997;;;815;107788;22;982;544;4264343;1;801;66;570320;493;289937;;;193;14884941;309;17443256;10;175649;10;938;26;237298;2;4448;;;1;12669;175;359778;2;703;2;1187;;;16;19385;;;1;12539;2;2533;;;47;10431282;;;;;;;;;;;48820777
"81211";1311;48;39235;299;19;8;;;5044;4467;321;2;;370;46992;40;4131;559;2986632;;;85;508720;153;67459;;;301;19182887;227;12111301;22;252774;1;3556;33;299495;1;273;1;83;;;93;175166;;;;;1;168617;3;690;7;34314;;;1;570;;;19;12865649;;;;;;;;;;;48709309
