"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"10118";"Maigen";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31114";"Meiseldorf";110;761;151;46;47325;366;2869023;38;40804;0;0;0;0;262;410570;4;25750;0;0;0;0;4;25750;0;0;0;0;0;0;0;0;0;0;0;0;61;228699;0;0;0;0;4;39383;0;0;0;0;34;77516;1;171;2;3255;0;0;11;7364;4;91997;1;681;4;8332;3622171;34;"";-41301;+393418;154621;484041;392;5;28;28;0;1553;631;0;872;0
"10119";"Matzelsdorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31103";"Burgschleinitz - Kühnring";42;181;121;38;24353;79;2476530;31;29278;0;0;0;0;6;40589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;84647;0;0;0;0;4;21944;0;0;0;0;19;50117;0;0;0;0;0;0;4;3459;0;0;0;0;6;9127;2655397;34;"";-40537;+385007;154701;483609;411;3;18;18;0;707;95;0;585;0
"10120";"Kleinmeiseldorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31114";"Meiseldorf";334;1330;470;185;91250;609;8498543;160;106633;0;0;0;0;171;1086109;8;184384;0;0;0;0;7;26473;0;0;0;0;0;0;0;0;1;157911;0;0;200;608773;0;0;0;0;11;67250;0;0;0;0;118;249411;5;9525;1;993;0;0;17;14550;4;149288;9;3773;35;113983;10575692;34;"";-42598;+391963;154518;483953;398;14;65;65;0;3342;520;0;2793;0
"10121";"Missingdorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31124";"Sigmundsherberg";138;524;121;115;35696;156;1883407;103;339458;1;2014;0;0;97;648863;2;7598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;369;1;7229;52;146477;0;0;4;38251;5;24378;0;0;0;0;26;51881;2;1384;0;0;0;0;10;7383;2;13302;1;6223;2;3675;3063513;34;"";-39139;+395595;154806;484152;382;4;31;31;0;1096;464;0;631;0
"10127";"Kleinreinprechtsdorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31120";"Röschitz";81;366;6;56;17740;118;506119;91;37685;78;157711;0;0;7;11075;6;11591;0;0;0;0;5;10829;1;762;0;0;0;0;0;0;0;0;0;0;18;30288;0;0;3;10290;2;5557;0;0;0;0;9;13308;0;0;0;0;0;0;4;1133;0;0;0;0;0;0;772209;34;"";-32854;+390269;155315;483901;270;1;7;7;0;348;305;0;43;0
"10128";"Reinprechtspölla";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31103";"Burgschleinitz - Kühnring";226;872;526;124;55071;395;6591683;100;109494;0;0;0;0;118;782520;5;19229;0;0;0;0;5;19229;0;0;0;0;0;0;0;0;0;0;0;0;131;268743;0;0;1;10224;20;111765;0;0;0;0;87;137754;0;0;1;465;0;0;19;5088;0;0;0;0;3;3447;7826740;34;"";-42326;+386302;154533;483650;416;11;62;62;0;2670;329;0;2239;0
"10130";"Röhrawiesen";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31124";"Sigmundsherberg";95;765;162;41;20461;298;3069837;45;47177;0;0;0;0;286;2642753;24;42992;0;0;0;0;13;33639;10;8436;0;0;0;0;0;0;1;917;0;0;73;134812;0;0;0;0;11;47162;5;2766;0;0;45;76110;0;0;0;0;0;0;10;3347;0;0;0;0;2;5427;5958032;34;"";-42735;+398755;154509;484333;441;9;46;46;0;971;81;0;876;0
"10131";"Röschitz";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31120";"Röschitz";745;4453;78;616;227268;1765;9285429;557;262406;1289;2571090;0;0;11;87690;17;75310;0;0;0;0;6;40692;8;29265;0;0;0;0;0;0;1;1350;2;4003;251;451967;0;0;0;0;15;80172;1;621;0;0;177;298900;3;17699;0;0;1;262;36;27240;0;0;3;1133;15;25940;12961160;34;"";-32742;+392253;155320;484005;284;20;89;89;0;15070;14783;0;287;0
"10132";"Roggendorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31120";"Röschitz";331;1179;7;153;63147;592;3280190;137;103805;162;546704;0;0;114;433528;5;21624;0;0;0;0;5;21624;0;0;0;0;0;0;0;0;0;0;0;0;89;149080;0;0;0;0;8;44067;0;0;0;0;67;94682;0;0;0;0;0;0;9;7464;0;0;0;0;5;2867;4598078;34;"";-35771;+392485;155051;484012;317;7;51;51;0;5667;929;0;4732;105
"10133";"Sachsendorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31103";"Burgschleinitz - Kühnring";56;234;121;35;12094;115;1451832;40;23394;0;0;0;0;14;751563;2;5800;0;0;0;0;2;5800;0;0;0;0;0;0;0;0;0;0;0;0;38;72377;0;0;0;0;2;15419;3;5870;0;0;25;46949;0;0;0;0;0;0;3;1479;0;0;0;0;5;2660;2317060;34;"";-41999;+383460;154550;483518;415;3;11;11;0;943;240;0;703;0
"10134";"Sigmundsherberg";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31124";"Sigmundsherberg";267;953;5;255;98402;265;3287220;260;185540;0;0;0;0;96;391241;7;14427;0;0;0;0;3;11136;1;23;0;0;0;0;0;0;0;0;3;3268;99;315381;0;0;4;32651;7;34727;0;0;0;0;40;76322;10;9430;1;2305;0;0;21;6370;6;130725;0;0;10;22851;4292211;34;"";-43071;+394541;154454;484117;428;7;30;30;0;4397;4351;0;46;0
"10135";"Sonndorf";"Niederösterreich";"Horn";"Eggenburg";"Horn";"Horn";"31103";"Burgschleinitz - Kühnring";87;644;0;26;12789;407;1336202;24;33814;0;0;0;0;171;978415;2;4236;0;0;0;0;2;4236;0;0;0;0;0;0;0;0;0;0;0;0;19;65377;0;0;1;8679;5;12956;1;13897;0;0;10;29615;0;0;0;0;0;0;0;0;0;0;1;194;1;36;2430833;34;"";-38391;+383724;154846;483528;397;4;21;21;0;191;191;0;0;0
