"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"72178";"Schurianhof";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";16;64;19;1;5809;26;366818;4;7229;0;0;0;0;27;67059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11009;0;0;0;0;0;0;0;0;0;0;8;11009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457924;31;"";+82680;+172186;142451;464103;470;0;3;3;0;181;81;0;100;0
"72179";"Seigbichl";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20421";"Moosburg";169;757;44;108;43258;449;1767894;40;58466;0;0;0;0;163;1256503;18;68784;0;0;0;0;6;13437;0;0;0;0;0;0;2;16965;10;38382;0;0;59;102397;0;0;2;13673;0;0;0;0;0;0;55;59974;0;0;0;0;0;0;0;0;0;0;1;28734;1;16;3297302;31;"";+67150;+170270;141239;464007;510;2;25;4;21;1290;1056;0;222;0
"72180";"Selkach";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20416";"Ludmannsdorf";156;1066;13;103;30232;561;1759763;66;88390;0;0;0;0;354;1965544;9;663907;0;0;3;365851;1;235;0;0;2;2867;3;294954;0;0;0;0;0;0;76;164611;0;0;0;0;2;17672;0;0;1;7341;71;94634;0;0;0;0;0;0;1;1041;0;0;1;43923;0;0;4672447;31;"";+58426;+156169;140543;463234;463;1;35;35;0;686;604;0;82;0
"72181";"Stein";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";357;750;144;120;77821;470;2095458;88;173893;0;0;0;0;28;75217;7;34542;0;0;0;0;6;19488;0;0;1;15054;0;0;0;0;0;0;0;0;70;217053;0;0;1;47651;3;28126;0;0;0;0;54;104319;5;6524;0;0;0;0;0;0;0;0;0;0;7;30433;2673984;31;"";+72965;+162075;141708;463540;448;2;26;26;0;2312;1500;0;778;0
"72182";"Techelweg";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20432";"Schiefling am See";478;2686;65;317;95348;1461;4825452;81;81884;0;0;0;0;854;8413621;14;85754;0;0;0;0;4;10814;1;573;0;0;0;0;0;0;9;74367;0;0;123;269314;0;0;0;0;5;74168;0;0;1;2787;112;185056;0;0;0;0;0;0;0;0;0;0;2;2366;3;4937;13771373;31;"";+59700;+161735;140645;463534;560;6;55;55;0;1678;1226;0;449;0
"72183";"Tentschach";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";90;390;12;33;15780;190;1074790;32;66395;0;0;0;0;148;976568;1;2570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2570;0;0;33;90092;0;0;0;0;4;51573;0;0;0;0;26;32561;2;2728;0;0;0;0;0;0;0;0;0;0;1;3230;2226195;31;"";+71002;+171871;141541;464058;630;1;15;15;0;910;823;0;87;20
"72184";"Thon";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20409";"Grafenstein";158;1038;20;128;75290;666;5648024;65;78512;0;0;0;0;103;623918;20;17731;0;0;0;0;13;11012;3;2783;4;3936;0;0;0;0;0;0;0;0;111;351399;0;0;0;0;12;67933;0;0;0;0;84;85429;2;5950;0;0;0;0;0;0;1;82934;1;1286;11;107867;6794874;31;"";+87780;+166270;142847;463749;444;7;36;21;15;735;601;0;134;0
"72185";"Tibitsch";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20435";"Techelsberg am Wörther See";403;1348;29;202;68441;560;755934;55;47956;0;0;0;0;515;3704169;16;2631789;0;0;0;0;4;9693;1;80;0;0;8;2620518;0;0;2;1452;1;46;142;641055;2;237157;2;69451;3;4445;0;0;0;0;100;125168;1;970;0;0;1;272;1;868;2;138422;13;3452;17;60850;7849344;31;"";+58478;+166423;140550;463806;542;3;25;25;0;1571;1287;0;283;0
"72186";"Tigring";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20421";"Moosburg";273;1776;34;181;91525;1162;5423435;116;190530;0;0;0;0;323;1963549;18;93593;0;0;0;0;1;737;3;3809;0;0;0;0;0;0;13;58934;1;30113;94;189392;0;0;0;0;6;55790;0;0;0;0;84;124529;0;0;0;0;0;0;1;1662;0;0;1;9;2;7402;7952024;31;"";+65459;+171789;141121;464057;588;8;65;64;1;1869;1505;0;363;0
"72187";"Timenitz";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";110;403;38;49;18866;259;1482600;52;62796;0;0;0;0;21;34566;4;9579;0;0;0;0;4;9579;0;0;0;0;0;0;0;0;0;0;0;0;35;60358;0;0;0;0;3;22356;0;0;0;0;27;35340;0;0;0;0;0;0;1;289;0;0;0;0;4;2373;1668765;31;"";+83135;+171988;142512;464057;467;1;10;10;0;968;589;0;375;0
"72188";"Toppelsdorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20417";"Maria Rain";246;1501;39;171;44674;796;3003517;97;87427;0;0;0;0;433;3758631;8;4510;0;0;0;0;1;198;0;0;0;0;0;0;0;0;7;4312;0;0;107;131462;0;0;0;0;0;0;0;0;0;0;106;130642;0;0;0;0;0;0;0;0;0;0;0;0;1;820;7030221;31;"";+74925;+158730;141838;463351;660;7;33;33;0;1195;936;0;258;0
"72189";"Trabenig-Ebenfeld";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20435";"Techelsberg am Wörther See";153;944;8;94;63801;524;1683853;14;7502;0;0;0;0;352;3575443;10;18437;0;0;0;0;3;9660;0;0;0;0;0;0;0;0;7;8777;0;0;48;74888;0;0;0;0;0;0;0;0;0;0;40;64859;0;0;0;0;0;0;2;2485;0;0;1;330;5;7214;5423924;31;"";+55814;+167752;140345;463850;710;5;21;21;0;174;120;0;54;0
"72190";"Truttendorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20409";"Grafenstein";199;1144;28;149;64315;598;4011591;72;79444;0;0;0;0;263;1327309;16;189620;0;0;13;180423;2;7107;0;0;1;2090;0;0;0;0;0;0;0;0;131;244613;0;0;1;11118;14;44429;0;0;0;0;74;94922;0;0;0;0;0;0;0;0;1;70727;39;19121;2;4296;5916892;31;"";+84890;+164310;142630;463647;410;5;36;15;21;965;819;0;145;0
"72191";"Tschedram";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20417";"Maria Rain";431;1476;81;261;67357;703;1842403;133;128058;0;0;0;0;366;3098871;8;231954;0;0;4;221029;0;0;1;198;0;0;0;0;0;0;2;511;1;10216;146;433900;0;0;1;44525;3;41995;0;0;0;0;124;143383;1;1012;0;0;0;0;0;0;1;128682;5;17215;11;57088;5802543;31;"";+73805;+157671;141745;463317;551;5;50;50;0;1765;1322;0;437;0
"72192";"Tuderschitz";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20421";"Moosburg";196;775;66;120;40611;475;2362192;70;128557;0;0;0;0;164;1600876;1;1006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1006;0;0;46;56905;0;0;0;0;2;87;0;0;0;0;43;55772;0;0;0;0;0;0;0;0;0;0;0;0;1;1046;4190147;31;"";+66430;+168080;141204;463857;530;2;38;38;0;1656;1300;0;354;1
"72193";"Vellach";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";74;699;7;44;36134;351;1849102;75;107288;0;0;0;0;167;2100348;8;59681;0;0;1;46409;6;12541;0;0;0;0;0;0;0;0;1;731;0;0;54;151190;0;0;1;35797;5;21950;0;0;0;0;38;47240;0;0;0;0;0;0;0;0;0;0;5;9610;5;36593;4303743;31;"";+85450;+172860;142702;464124;620;3;17;17;0;42;11;0;31;0
"72194";"Viktring";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";431;849;134;224;98543;390;757475;117;117896;0;0;0;0;77;2467882;18;124392;0;0;0;0;8;13989;0;0;1;784;0;0;1;16345;8;93274;0;0;64;121687;0;0;0;0;7;19910;0;0;0;0;51;70538;2;2181;0;0;0;0;0;0;0;0;2;745;2;28313;3687875;31;"";+71867;+161686;141616;463528;453;2;18;18;0;3059;1175;0;743;66
"72195";"Waidmannsdorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";1752;3372;103;1291;370809;759;2184664;1151;863901;0;0;0;0;31;166366;11;47349;0;0;0;0;0;0;7;20587;0;0;0;0;0;0;2;7192;2;19570;240;661101;0;0;3;33955;2;4866;0;0;0;0;86;81879;67;304198;48;60052;3;28629;0;0;0;0;0;0;31;147522;4294190;31;"";+72834;+164105;141703;463646;441;5;41;41;0;7957;7337;0;605;0
"72196";"Waltendorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";204;950;22;168;125121;439;2662730;122;199301;0;0;0;0;197;1080875;18;118364;0;0;3;31556;2;9283;2;5132;0;0;0;0;5;39927;5;27374;1;5092;64;234621;0;0;3;34963;3;19337;0;0;0;0;39;53840;5;13739;0;0;1;48809;0;0;0;0;3;4830;10;59103;4421012;31;"";+72107;+168255;141631;463900;490;5;34;34;0;5320;4891;0;116;30
"72197";"Wellersdorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20416";"Ludmannsdorf";135;1013;25;89;29130;574;1764913;33;15351;0;0;0;0;210;2353174;75;993289;0;0;7;375587;1;601;0;0;0;0;65;557977;0;0;0;0;2;59124;68;265487;0;0;0;0;1;46452;0;0;0;0;54;52477;2;43247;0;0;0;0;0;0;0;0;9;22447;2;100864;5421344;31;"";+65368;+156382;141108;463238;485;5;45;45;0;435;305;0;130;0
"72198";"Welzenegg";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt";"20101";"Klagenfurt";2028;3805;212;1627;439804;760;3249958;1408;937619;0;0;0;0;69;527820;9;40857;0;0;8;29415;0;0;0;0;0;0;0;0;0;0;1;11442;0;0;251;589657;0;0;6;61857;1;17867;0;0;0;0;89;109658;79;206117;64;149903;0;0;0;0;1;8319;1;3558;10;32378;5785715;31;"";+76913;+166666;142016;463807;441;4;50;50;0;10141;9029;0;1104;0
"72199";"Windisch St. Michael";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20425";"Poggersdorf";315;2537;60;212;95375;1317;6926510;77;60127;0;0;0;0;844;5466575;55;215879;0;0;0;0;5;2723;1;136;0;0;0;0;40;199062;9;13958;0;0;151;325203;0;0;2;38330;5;13070;0;0;0;0;129;209523;0;0;0;0;0;0;0;0;0;0;6;3404;9;60876;13089669;31;"";+89581;+172031;143016;464055;526;7;72;72;0;1932;477;0;474;0
"72200";"Wölfnitz";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20409";"Grafenstein";139;1095;11;95;60728;537;3700282;77;131049;0;0;0;0;281;2187869;40;684778;0;0;17;382378;2;3237;1;572;3;2948;17;295643;0;0;0;0;0;0;129;328536;0;0;0;0;11;68960;0;0;0;0;64;71365;0;0;0;0;0;0;0;0;4;61843;48;125012;2;1356;7093242;31;"";+88397;+164291;142915;463645;410;6;46;28;18;562;501;0;61;0
"72201";"Wurdach";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20414";"Köttmannsdorf";201;1958;7;146;50727;1101;4151083;71;76849;0;0;0;0;595;7749064;1;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;191;0;0;90;175092;0;0;0;0;0;0;0;0;0;0;86;169317;0;0;0;0;0;0;0;0;0;0;0;0;4;5775;12203006;31;"";+67131;+159667;141233;463424;771;13;46;46;0;521;472;0;49;0
"72202";"Wutschein";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";111;687;42;57;41811;420;2004219;58;62509;0;0;0;0;110;746559;4;89064;0;0;1;42279;1;547;0;0;1;1164;0;0;0;0;0;0;1;45074;41;83319;0;0;0;0;1;16535;0;0;0;0;35;38293;0;0;0;0;0;0;0;0;0;0;1;2996;4;25495;3027481;31;"";+83608;+169332;142533;463930;441;2;18;18;0;737;152;0;200;0
"72203";"Zeiselberg";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";28;108;4;18;10871;49;235801;8;13421;0;0;0;0;37;366817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;15988;0;0;1;4770;0;0;0;0;0;0;7;5741;0;0;0;0;0;0;1;4549;0;0;0;0;1;928;642898;31;"";+81074;+169883;142334;463949;480;1;4;4;0;138;120;0;18;0
"72204";"Zell bei Ebenthal";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20402";"Ebental";707;1946;234;185;65108;1299;3436279;102;68572;0;0;0;0;193;561803;32;267290;0;0;28;265238;1;1532;0;0;0;0;0;0;0;0;0;0;3;520;155;279982;0;0;0;0;4;40759;0;0;0;0;117;137751;7;18783;0;0;0;0;1;68;1;54098;24;25300;1;3223;4679034;31;"";+81625;+164016;142356;463639;425;4;28;15;13;3466;370;0;961;8
"72205";"Zinsdorf";"Kärnten";"Klagenfurt";"Klagenfurt";"Klagenfurt";"Klagenfurt Land";"20442";"Magdalensberg";107;847;6;32;18307;547;4240436;17;20872;0;0;0;0;158;928049;9;71349;0;0;0;0;1;590;1;311;0;0;0;0;1;3132;1;8906;5;58410;85;158959;0;0;10;22916;0;0;0;0;0;0;64;93622;0;0;0;0;0;0;0;0;0;0;0;0;11;42421;5437972;31;"";+82900;+168167;142459;463853;432;8;32;32;0;822;40;0;20;0
"72301";"Albeck";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21001";"Albeck";84;795;0;94;15976;343;2214850;30;20056;0;0;0;0;253;8428311;8;196619;0;0;3;186334;5;10285;0;0;0;0;0;0;0;0;0;0;0;0;67;234045;0;0;12;122665;2;15049;0;0;0;0;45;83549;0;0;0;0;0;0;0;0;0;0;6;7576;2;5206;11109857;31;"";+56647;+185823;140432;464835;835;8;9;9;0;405;11;0;0;0
"72302";"Altsteuerberg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21010";"Steuerberg";209;897;0;107;27701;497;2618420;51;75012;0;0;0;0;238;4886406;8;14612;0;0;0;0;4;10745;0;0;0;0;0;0;0;0;4;3867;0;0;54;318786;0;0;1;1457;1;2530;0;0;0;0;36;102228;0;0;0;0;0;0;1;547;0;0;0;0;15;212024;7940937;31;"";+59737;+183396;140657;464715;779;5;16;16;0;171;157;0;0;0
"72303";"Äußere Teuchen";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21005";"Himmelberg";88;908;0;85;31923;510;2378929;17;6604;0;0;0;0;304;8475415;5;28721;0;0;0;0;2;28109;0;0;0;0;0;0;0;0;3;612;0;0;38;110616;0;0;0;0;1;47774;0;0;0;0;28;57797;0;0;0;0;0;0;0;0;0;0;8;3236;1;1809;11032208;31;"";+49128;+179062;135835;464458;1162;4;13;13;0;2;0;0;0;0
"72304";"Bach";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21008";"Sankt Urban";80;280;0;46;23348;183;1091107;17;24443;0;0;0;0;70;1344802;8;138437;0;0;0;0;1;4838;0;0;0;0;0;0;2;1549;5;132050;0;0;24;33012;0;0;0;0;0;0;0;0;0;0;21;29508;0;0;0;0;0;0;0;0;0;0;1;539;2;2965;2655149;31;"";+62327;+179346;140857;464503;806;2;7;7;0;38;37;0;0;0
"72305";"Dragelsberg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21005";"Himmelberg";84;778;0;59;33709;318;2282255;42;55753;0;0;0;0;359;4257771;7;19783;0;0;0;0;2;10895;3;560;0;0;0;0;0;0;2;8328;0;0;38;134468;0;0;1;33056;0;0;0;0;0;0;34;99837;0;0;0;0;0;0;1;137;0;0;0;0;2;1438;6783739;31;"";+55312;+179648;140327;464515;815;3;12;12;0;25;0;0;0;0
"72306";"Ebene Reichenau";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21007";"Reichenau";255;1556;0;222;64130;719;3147205;63;15134;0;0;164;7167492;197;6588422;14;223901;0;0;5;49512;3;22960;0;0;0;0;0;0;5;151394;0;0;1;35;183;264980;0;0;5;64664;0;0;0;0;0;0;139;152887;1;4827;0;0;0;0;9;1722;0;0;24;32823;5;8057;17471264;31;"";+42783;+190633;135340;465114;1060;4;0;0;0;137;110;0;0;0
"72307";"Fasching";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";184;1329;25;139;49456;740;3686361;128;143860;0;0;0;0;251;1962883;15;44965;0;0;0;0;6;36085;5;3014;0;0;0;0;1;432;1;3219;2;2215;96;223577;0;0;6;31063;9;33981;0;0;0;0;73;76765;1;13551;0;0;0;0;1;3681;4;64015;0;0;2;521;6111102;31;"";+62145;+176481;140847;464330;593;6;41;7;34;728;450;0;269;0
"72308";"Feldkirchen";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";841;1800;144;655;232505;549;1117943;401;285923;0;0;0;0;2;406;7;25017;0;0;0;0;6;23528;0;0;0;0;0;0;0;0;1;1489;0;0;215;526444;0;0;8;63054;4;9807;0;0;0;0;84;69822;29;76368;20;18402;8;7477;2;190;1;54512;1;25;58;226787;2188238;31;"";+58260;+176765;140544;464341;558;4;32;32;0;2851;1835;0;957;0
"72309";"Glanegg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21003";"Glanegg";294;1847;0;187;70483;940;4059377;190;215835;0;0;0;0;422;3834679;24;74564;0;0;3;1339;6;28076;0;0;0;0;0;0;10;40322;5;4827;0;0;126;363586;0;0;3;107272;0;0;0;0;0;0;108;150800;0;0;0;0;0;0;1;2330;3;99447;10;2730;1;1007;8618524;31;"";+66312;+176689;141203;464336;579;7;40;40;0;442;386;0;0;0
"72310";"Glanhofen";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";230;961;20;159;45645;533;2053312;99;67641;0;0;0;0;163;1151810;10;40072;0;0;0;0;3;8334;0;0;0;0;0;0;6;30678;1;1060;0;0;78;141123;0;0;0;0;3;37174;0;0;0;0;57;62944;4;8039;0;0;0;0;0;0;0;0;3;4842;11;28124;3499603;31;"";+58105;+172543;140535;464124;629;2;27;27;0;1127;1003;0;124;0
"72311";"Gnesau";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21004";"Gnesau";220;1251;2;192;70629;660;3894489;77;44171;0;0;46;2994249;191;8865581;9;77989;0;0;4;74410;2;594;0;0;3;2985;0;0;0;0;0;0;0;0;83;190842;0;0;1;63980;0;0;0;0;0;0;76;111958;0;0;0;0;0;0;0;0;0;0;2;3395;4;11509;16137950;31;"";+48257;+181958;135755;464632;973;11;21;21;0;384;372;0;12;0
"72312";"Gradisch";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";280;1166;63;176;41943;614;2219208;66;65355;0;0;0;0;331;4529023;11;33375;0;0;0;0;4;22461;0;0;1;201;0;0;3;5343;3;5370;0;0;68;170311;0;0;2;37049;2;14286;0;0;0;0;52;94417;1;4809;0;0;0;0;2;2253;0;0;0;0;9;17497;7059215;31;"";+60296;+172080;140718;464108;667;6;29;29;0;1594;1041;0;548;0
"72313";"Großreichenau";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21001";"Albeck";395;2240;0;297;60840;830;4779397;62;37639;0;0;567;39080810;366;8711608;9;66859;0;0;0;0;8;57777;0;0;0;0;1;9082;0;0;0;0;0;0;119;1836573;0;0;0;0;6;111608;0;0;0;0;98;236995;2;18682;0;0;0;0;0;0;0;0;11;1468061;2;1227;54573726;31;"";+53720;+188344;140215;464957;1006;13;13;13;0;385;360;0;0;0
"72314";"Gurk";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21004";"Gnesau";67;641;0;45;18581;300;1647059;13;3659;0;0;13;659480;221;7137362;7;57798;0;0;4;54958;3;2840;0;0;0;0;0;0;0;0;0;0;0;0;42;93178;0;0;0;0;0;0;0;0;0;0;39;80675;1;11613;0;0;0;0;0;0;0;0;1;252;1;638;9617117;31;"";+51407;+182527;140024;464649;1136;5;2;2;0;187;187;0;0;0
"72315";"Hafenberg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21008";"Sankt Urban";151;1120;0;89;28346;663;3611022;26;37462;0;0;0;0;295;5534325;8;16452;0;0;0;0;2;8898;0;0;0;0;0;0;0;0;6;7554;0;0;45;82655;0;0;0;0;0;0;0;0;0;0;43;81003;0;0;0;0;0;0;0;0;0;0;2;1652;0;0;9310262;31;"";+61370;+179550;140812;464510;788;3;15;15;0;47;44;0;0;0
"72316";"Himmelberg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21005";"Himmelberg";398;2006;8;361;103318;857;2906710;229;215518;0;0;0;0;544;5882592;20;80402;0;0;2;12876;13;64917;0;0;0;0;0;0;0;0;5;2609;0;0;121;370111;0;0;2;153331;2;13247;0;0;0;0;101;153860;2;7339;0;0;0;0;2;3273;0;0;2;20211;10;18850;9558651;31;"";+53939;+179153;140222;464459;671;9;28;28;0;706;619;0;87;0
"72317";"Hochegg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21005";"Himmelberg";35;523;0;40;12676;165;920973;11;19644;0;0;0;0;302;7553096;2;19615;0;0;0;0;1;18378;0;0;1;1237;0;0;0;0;0;0;0;0;49;122449;0;0;0;0;5;49830;0;0;2;4425;40;67989;0;0;0;0;0;0;0;0;0;0;1;129;1;76;8648453;31;"";+51096;+178571;140007;464441;940;4;12;12;0;77;77;0;0;0
"72318";"Höfling";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";283;1101;20;206;74740;651;4274786;80;89041;0;0;0;0;209;3090848;12;71003;0;0;0;0;3;52511;8;15717;0;0;0;0;0;0;1;2775;0;0;62;178921;0;0;0;0;3;63349;0;0;0;0;54;87736;0;0;0;0;0;0;1;2805;0;0;0;0;4;25031;7779339;31;"";+57805;+173426;140521;464153;569;4;28;28;0;1136;908;0;226;0
"72319";"Klein St. Veit";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21002";"Feldkirchen in Kärnten";228;1427;64;147;75035;906;4357725;98;173525;0;0;0;0;255;2659468;11;374015;0;0;0;0;0;0;1;1438;0;0;0;0;0;0;10;372577;0;0;119;207900;0;0;3;25585;6;34322;0;0;0;0;93;103266;9;39843;0;0;0;0;5;1626;0;0;0;0;3;3258;7847668;31;"";+63939;+173424;141010;464151;634;7;39;9;30;1710;877;0;827;0
"72320";"Maria Feicht";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21003";"Glanegg";242;1421;16;183;74765;853;5447946;89;151187;0;0;0;0;316;4167427;28;86635;0;0;6;24413;3;37949;4;858;0;0;2;810;0;0;11;12853;2;9752;122;235875;0;0;0;0;3;43170;0;0;0;0;115;133631;1;219;0;0;0;0;0;0;2;33605;0;0;1;25250;10163835;31;"";+67596;+174469;141303;464223;552;8;61;61;0;753;628;0;124;0
"72321";"Mitteregg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21004";"Gnesau";69;883;0;75;36662;373;2527715;12;4648;0;0;149;9471600;202;7124944;7;22739;0;0;0;0;7;22739;0;0;0;0;0;0;0;0;0;0;0;0;66;95419;0;0;0;0;0;0;0;0;0;0;62;86514;0;0;0;0;0;0;0;0;0;0;4;8905;0;0;19283727;31;"";+47327;+185984;135713;464842;1280;3;0;0;0;0;0;0;0;0
"72322";"Neusteuerberg";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21010";"Steuerberg";141;784;0;72;19241;402;1767707;52;60462;0;0;0;0;233;5089630;11;130322;0;0;0;0;3;16032;0;0;0;0;1;105737;0;0;6;6510;1;2043;50;131764;0;0;1;1909;3;56413;0;0;0;0;36;62123;0;0;0;0;0;0;0;0;0;0;0;0;10;11319;7199126;31;"";+60701;+184047;140743;464736;829;8;7;7;0;124;42;0;0;0
"72323";"Ossiach";"Kärnten";"Klagenfurt";"Feldkirchen";"Klagenfurt";"Feldkirchen";"21006";"Ossiach";464;1584;161;302;80181;818;3986055;145;190357;0;0;0;0;202;9483718;57;3147045;0;0;0;0;9;43304;7;18679;0;0;34;3035410;0;0;3;38538;4;11114;140;515497;0;0;0;0;12;186391;0;0;0;0;94;118596;0;0;0;0;0;0;3;997;0;0;2;167;29;209346;17402853;31;"";+49770;+171033;135902;464038;514;8;44;44;0;3364;2046;0;911;0
